timestamp,node,namespace,pod,container,anomaly_score,is_anomaly,top_features
2026-05-27T03:14:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 81.521, ""z"": 101.496}, {""feature"": ""network_rx_bytes"", ""value"": 291350.371, ""z"": 30.506}, {""feature"": ""syscall_read_rate"", ""value"": 628.123, ""z"": 21.213}]"
2026-05-27T03:14:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 116.104, ""z"": 147.35}, {""feature"": ""network_rx_bytes"", ""value"": 273096.938, ""z"": 28.197}, {""feature"": ""syscall_read_rate"", ""value"": 727.731, ""z"": 25.632}]"
2026-05-27T03:14:29Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 86.465, ""z"": 108.052}, {""feature"": ""syscall_write_rate"", ""value"": 512.284, ""z"": 32.004}, {""feature"": ""syscall_read_rate"", ""value"": 678.118, ""z"": 23.431}]"
2026-05-27T03:14:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 86.874, ""z"": 108.594}, {""feature"": ""syscall_read_rate"", ""value"": 831.53, ""z"": 30.236}, {""feature"": ""network_rx_bytes"", ""value"": 279363.801, ""z"": 28.99}]"
2026-05-27T03:14:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 95.547, ""z"": 120.093}, {""feature"": ""network_rx_bytes"", ""value"": 387313.431, ""z"": 42.642}, {""feature"": ""syscall_write_rate"", ""value"": 510.518, ""z"": 31.87}]"
2026-05-27T03:14:59Z,mock-node,default,mock-pod,app,0.923126,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 98.664, ""z"": 124.226}, {""feature"": ""network_rx_bytes"", ""value"": 337142.321, ""z"": 36.297}, {""feature"": ""syscall_write_rate"", ""value"": 510.924, ""z"": 31.901}]"
2026-05-27T03:15:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 109.561, ""z"": 138.674}, {""feature"": ""syscall_write_rate"", ""value"": 630.001, ""z"": 40.927}, {""feature"": ""network_rx_bytes"", ""value"": 327966.671, ""z"": 35.136}]"
2026-05-27T03:15:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 127.14, ""z"": 161.982}, {""feature"": ""syscall_read_rate"", ""value"": 786.55, ""z"": 28.241}, {""feature"": ""network_rx_bytes"", ""value"": 270014.959, ""z"": 27.807}]"
2026-05-27T03:15:29Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 127.315, ""z"": 162.214}, {""feature"": ""syscall_write_rate"", ""value"": 564.961, ""z"": 35.997}, {""feature"": ""network_rx_bytes"", ""value"": 260756.603, ""z"": 26.637}]"
2026-05-27T03:15:39Z,mock-node,default,mock-pod,app,0.87437,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 103.135, ""z"": 130.154}, {""feature"": ""network_rx_bytes"", ""value"": 335512.063, ""z"": 36.091}, {""feature"": ""syscall_write_rate"", ""value"": 475.426, ""z"": 29.21}]"
2026-05-27T03:15:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 106.32, ""z"": 134.377}, {""feature"": ""network_rx_bytes"", ""value"": 319558.932, ""z"": 34.073}, {""feature"": ""syscall_read_rate"", ""value"": 769.785, ""z"": 27.497}]"
2026-05-27T03:15:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 123.671, ""z"": 157.383}, {""feature"": ""network_rx_bytes"", ""value"": 238376.244, ""z"": 23.806}, {""feature"": ""syscall_read_rate"", ""value"": 628.04, ""z"": 21.21}]"
2026-05-27T03:16:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 115.356, ""z"": 146.358}, {""feature"": ""syscall_write_rate"", ""value"": 561.685, ""z"": 35.748}, {""feature"": ""network_rx_bytes"", ""value"": 293320.416, ""z"": 30.755}]"
2026-05-27T03:16:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 138.928, ""z"": 177.612}, {""feature"": ""network_rx_bytes"", ""value"": 339336.333, ""z"": 36.574}, {""feature"": ""syscall_read_rate"", ""value"": 889.502, ""z"": 32.808}]"
2026-05-27T03:16:29Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 103.091, ""z"": 130.096}, {""feature"": ""syscall_write_rate"", ""value"": 507.616, ""z"": 31.65}, {""feature"": ""network_rx_bytes"", ""value"": 289048.792, ""z"": 30.215}]"
2026-05-27T03:16:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 99.182, ""z"": 124.913}, {""feature"": ""syscall_write_rate"", ""value"": 488.369, ""z"": 30.191}, {""feature"": ""network_rx_bytes"", ""value"": 236242.891, ""z"": 23.537}]"
2026-05-27T03:16:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 109.455, ""z"": 138.534}, {""feature"": ""syscall_read_rate"", ""value"": 855.203, ""z"": 31.287}, {""feature"": ""network_rx_bytes"", ""value"": 217854.848, ""z"": 21.211}]"
2026-05-27T03:16:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 92.419, ""z"": 115.946}, {""feature"": ""syscall_read_rate"", ""value"": 919.049, ""z"": 34.119}, {""feature"": ""syscall_write_rate"", ""value"": 528.591, ""z"": 33.24}]"
2026-05-27T03:17:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 110.519, ""z"": 139.944}, {""feature"": ""network_rx_bytes"", ""value"": 296050.983, ""z"": 31.1}, {""feature"": ""syscall_write_rate"", ""value"": 445.733, ""z"": 26.959}]"
2026-05-27T03:17:19Z,mock-node,default,mock-pod,app,0.850934,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 95.293, ""z"": 119.757}, {""feature"": ""network_rx_bytes"", ""value"": 327535.259, ""z"": 35.082}, {""feature"": ""syscall_read_rate"", ""value"": 766.587, ""z"": 27.356}]"
2026-05-27T03:17:29Z,mock-node,default,mock-pod,app,0.995176,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 83.322, ""z"": 103.884}, {""feature"": ""network_rx_bytes"", ""value"": 277901.833, ""z"": 28.805}, {""feature"": ""syscall_write_rate"", ""value"": 424.815, ""z"": 25.373}]"
2026-05-27T03:17:39Z,mock-node,default,mock-pod,app,0.923636,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 103.706, ""z"": 130.911}, {""feature"": ""network_rx_bytes"", ""value"": 405143.631, ""z"": 44.896}, {""feature"": ""syscall_read_rate"", ""value"": 875.568, ""z"": 32.19}]"
2026-05-27T03:17:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 103.738, ""z"": 130.954}, {""feature"": ""syscall_write_rate"", ""value"": 529.742, ""z"": 33.327}, {""feature"": ""network_rx_bytes"", ""value"": 289946.198, ""z"": 30.328}]"
2026-05-27T03:17:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 100.274, ""z"": 126.361}, {""feature"": ""syscall_write_rate"", ""value"": 568.294, ""z"": 36.249}, {""feature"": ""network_rx_bytes"", ""value"": 280717.162, ""z"": 29.161}]"
2026-05-27T03:18:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 99.257, ""z"": 125.012}, {""feature"": ""network_rx_bytes"", ""value"": 368529.048, ""z"": 40.266}, {""feature"": ""syscall_read_rate"", ""value"": 748.862, ""z"": 26.569}]"
2026-05-27T03:18:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 81.77, ""z"": 101.827}, {""feature"": ""syscall_write_rate"", ""value"": 570.6, ""z"": 36.424}, {""feature"": ""network_rx_bytes"", ""value"": 227052.223, ""z"": 22.374}]"
2026-05-27T03:18:29Z,mock-node,default,mock-pod,app,0.966309,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 107.014, ""z"": 135.297}, {""feature"": ""syscall_write_rate"", ""value"": 445.175, ""z"": 26.917}, {""feature"": ""network_rx_bytes"", ""value"": 259332.894, ""z"": 26.457}]"
2026-05-27T03:18:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 107.733, ""z"": 136.251}, {""feature"": ""network_rx_bytes"", ""value"": 394440.717, ""z"": 43.543}, {""feature"": ""syscall_write_rate"", ""value"": 426.176, ""z"": 25.477}]"
2026-05-27T03:18:49Z,mock-node,default,mock-pod,app,0.969227,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 100.792, ""z"": 127.048}, {""feature"": ""syscall_read_rate"", ""value"": 795.885, ""z"": 28.655}, {""feature"": ""syscall_write_rate"", ""value"": 433.887, ""z"": 26.061}]"
2026-05-27T03:18:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 98.431, ""z"": 123.917}, {""feature"": ""network_rx_bytes"", ""value"": 298646.875, ""z"": 31.428}, {""feature"": ""syscall_read_rate"", ""value"": 833.9, ""z"": 30.342}]"
2026-05-27T03:19:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 123.103, ""z"": 156.629}, {""feature"": ""network_rx_bytes"", ""value"": 340397.837, ""z"": 36.708}, {""feature"": ""syscall_write_rate"", ""value"": 459.89, ""z"": 28.032}]"
2026-05-27T03:19:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 105.497, ""z"": 133.286}, {""feature"": ""network_rx_bytes"", ""value"": 290458.016, ""z"": 30.393}, {""feature"": ""syscall_read_rate"", ""value"": 833.741, ""z"": 30.335}]"
2026-05-27T03:19:29Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 92.208, ""z"": 115.666}, {""feature"": ""network_rx_bytes"", ""value"": 323780.47, ""z"": 34.607}, {""feature"": ""syscall_read_rate"", ""value"": 798.312, ""z"": 28.763}]"
2026-05-27T03:19:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 98.71, ""z"": 124.287}, {""feature"": ""network_rx_bytes"", ""value"": 347409.953, ""z"": 37.595}, {""feature"": ""syscall_write_rate"", ""value"": 481.054, ""z"": 29.636}]"
2026-05-27T03:19:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 77.528, ""z"": 96.202}, {""feature"": ""network_rx_bytes"", ""value"": 269585.488, ""z"": 27.753}, {""feature"": ""syscall_write_rate"", ""value"": 445.0, ""z"": 26.903}]"
2026-05-27T03:19:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 76.477, ""z"": 94.809}, {""feature"": ""network_rx_bytes"", ""value"": 299065.273, ""z"": 31.481}, {""feature"": ""syscall_read_rate"", ""value"": 719.268, ""z"": 25.257}]"
2026-05-27T03:20:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 102.6, ""z"": 129.445}, {""feature"": ""syscall_read_rate"", ""value"": 1016.199, ""z"": 38.428}, {""feature"": ""network_rx_bytes"", ""value"": 244333.95, ""z"": 24.56}]"
2026-05-27T03:20:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 81.426, ""z"": 101.37}, {""feature"": ""syscall_read_rate"", ""value"": 854.539, ""z"": 31.257}, {""feature"": ""syscall_write_rate"", ""value"": 474.896, ""z"": 29.17}]"
2026-05-27T03:20:29Z,mock-node,default,mock-pod,app,0.993408,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 100.553, ""z"": 126.731}, {""feature"": ""network_rx_bytes"", ""value"": 292202.763, ""z"": 30.613}, {""feature"": ""syscall_write_rate"", ""value"": 407.45, ""z"": 24.057}]"
2026-05-27T03:20:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 105.175, ""z"": 132.859}, {""feature"": ""network_rx_bytes"", ""value"": 372447.691, ""z"": 40.762}, {""feature"": ""syscall_read_rate"", ""value"": 802.346, ""z"": 28.942}]"
2026-05-27T03:20:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 110.135, ""z"": 139.435}, {""feature"": ""network_rx_bytes"", ""value"": 298358.975, ""z"": 31.392}, {""feature"": ""syscall_write_rate"", ""value"": 473.687, ""z"": 29.078}]"
2026-05-27T03:20:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 100.597, ""z"": 126.789}, {""feature"": ""syscall_write_rate"", ""value"": 499.546, ""z"": 31.038}, {""feature"": ""network_rx_bytes"", ""value"": 268027.817, ""z"": 27.556}]"
2026-05-27T03:21:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 108.579, ""z"": 137.372}, {""feature"": ""network_rx_bytes"", ""value"": 323903.688, ""z"": 34.623}, {""feature"": ""syscall_read_rate"", ""value"": 805.956, ""z"": 29.102}]"
2026-05-27T03:21:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 123.719, ""z"": 157.446}, {""feature"": ""network_rx_bytes"", ""value"": 316460.912, ""z"": 33.681}, {""feature"": ""syscall_read_rate"", ""value"": 759.186, ""z"": 27.027}]"
2026-05-27T03:21:29Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 95.917, ""z"": 120.584}, {""feature"": ""syscall_write_rate"", ""value"": 515.187, ""z"": 32.224}, {""feature"": ""network_rx_bytes"", ""value"": 304633.033, ""z"": 32.185}]"
2026-05-27T03:21:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 94.087, ""z"": 118.157}, {""feature"": ""syscall_read_rate"", ""value"": 800.711, ""z"": 28.869}, {""feature"": ""network_rx_bytes"", ""value"": 270090.374, ""z"": 27.817}]"
2026-05-27T03:21:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 107.839, ""z"": 136.391}, {""feature"": ""syscall_read_rate"", ""value"": 963.674, ""z"": 36.098}, {""feature"": ""network_rx_bytes"", ""value"": 320876.043, ""z"": 34.24}]"
2026-05-27T03:21:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 96.645, ""z"": 121.549}, {""feature"": ""syscall_write_rate"", ""value"": 479.802, ""z"": 29.541}, {""feature"": ""network_rx_bytes"", ""value"": 281553.836, ""z"": 29.267}]"
2026-05-27T03:22:09Z,mock-node,default,mock-pod,app,0.944187,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 106.391, ""z"": 134.471}, {""feature"": ""network_rx_bytes"", ""value"": 298121.031, ""z"": 31.362}, {""feature"": ""syscall_write_rate"", ""value"": 463.071, ""z"": 28.273}]"
2026-05-27T03:22:19Z,mock-node,default,mock-pod,app,0.972507,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 81.856, ""z"": 101.941}, {""feature"": ""network_rx_bytes"", ""value"": 308055.799, ""z"": 32.618}, {""feature"": ""syscall_write_rate"", ""value"": 492.091, ""z"": 30.473}]"
2026-05-27T03:22:29Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 92.593, ""z"": 116.177}, {""feature"": ""syscall_read_rate"", ""value"": 799.304, ""z"": 28.807}, {""feature"": ""network_rx_bytes"", ""value"": 270870.709, ""z"": 27.916}]"
2026-05-27T03:22:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 112.812, ""z"": 142.985}, {""feature"": ""network_rx_bytes"", ""value"": 351788.197, ""z"": 38.149}, {""feature"": ""syscall_read_rate"", ""value"": 992.116, ""z"": 37.36}]"
2026-05-27T03:22:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 107.45, ""z"": 135.875}, {""feature"": ""syscall_read_rate"", ""value"": 833.299, ""z"": 30.315}, {""feature"": ""syscall_write_rate"", ""value"": 394.936, ""z"": 23.109}]"
2026-05-27T03:22:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 100.538, ""z"": 126.711}, {""feature"": ""syscall_read_rate"", ""value"": 1037.091, ""z"": 39.355}, {""feature"": ""network_rx_bytes"", ""value"": 280050.226, ""z"": 29.077}]"
2026-05-27T03:23:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 103.014, ""z"": 129.994}, {""feature"": ""syscall_read_rate"", ""value"": 872.973, ""z"": 32.075}, {""feature"": ""syscall_write_rate"", ""value"": 470.481, ""z"": 28.835}]"
2026-05-27T03:23:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 93.616, ""z"": 117.533}, {""feature"": ""network_rx_bytes"", ""value"": 266710.468, ""z"": 27.39}, {""feature"": ""syscall_read_rate"", ""value"": 751.47, ""z"": 26.685}]"
2026-05-27T03:23:29Z,mock-node,default,mock-pod,app,0.991697,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 89.038, ""z"": 111.463}, {""feature"": ""syscall_write_rate"", ""value"": 542.749, ""z"": 34.313}, {""feature"": ""network_rx_bytes"", ""value"": 306666.108, ""z"": 32.443}]"
2026-05-27T03:23:39Z,mock-node,default,mock-pod,app,0.927866,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 99.724, ""z"": 125.632}, {""feature"": ""syscall_read_rate"", ""value"": 851.891, ""z"": 31.14}, {""feature"": ""syscall_write_rate"", ""value"": 489.727, ""z"": 30.294}]"
2026-05-27T03:23:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 96.905, ""z"": 121.894}, {""feature"": ""syscall_write_rate"", ""value"": 590.173, ""z"": 37.908}, {""feature"": ""network_rx_bytes"", ""value"": 344098.714, ""z"": 37.176}]"
2026-05-27T03:23:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 91.186, ""z"": 114.311}, {""feature"": ""syscall_read_rate"", ""value"": 845.853, ""z"": 30.872}, {""feature"": ""syscall_write_rate"", ""value"": 475.109, ""z"": 29.186}]"
2026-05-27T03:24:09Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 118.637, ""z"": 150.708}, {""feature"": ""syscall_write_rate"", ""value"": 491.657, ""z"": 30.44}, {""feature"": ""syscall_read_rate"", ""value"": 746.278, ""z"": 26.455}]"
2026-05-27T03:24:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 85.037, ""z"": 106.158}, {""feature"": ""network_rx_bytes"", ""value"": 386552.771, ""z"": 42.545}, {""feature"": ""syscall_read_rate"", ""value"": 849.944, ""z"": 31.053}]"
2026-05-27T03:24:29Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 99.81, ""z"": 125.746}, {""feature"": ""network_rx_bytes"", ""value"": 314621.843, ""z"": 33.449}, {""feature"": ""syscall_read_rate"", ""value"": 897.251, ""z"": 33.152}]"
2026-05-27T03:24:39Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 89.367, ""z"": 111.899}, {""feature"": ""network_rx_bytes"", ""value"": 292388.787, ""z"": 30.637}, {""feature"": ""syscall_read_rate"", ""value"": 812.554, ""z"": 29.395}]"
2026-05-27T03:24:49Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 91.41, ""z"": 114.608}, {""feature"": ""syscall_read_rate"", ""value"": 815.531, ""z"": 29.527}, {""feature"": ""syscall_write_rate"", ""value"": 464.388, ""z"": 28.373}]"
2026-05-27T03:24:59Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 106.79, ""z"": 135.0}, {""feature"": ""syscall_read_rate"", ""value"": 885.602, ""z"": 32.635}, {""feature"": ""network_rx_bytes"", ""value"": 304673.59, ""z"": 32.191}]"
2026-05-27T03:25:09Z,mock-node,default,mock-pod,app,0.934884,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 90.822, ""z"": 113.828}, {""feature"": ""network_rx_bytes"", ""value"": 372975.643, ""z"": 40.828}, {""feature"": ""syscall_read_rate"", ""value"": 993.273, ""z"": 37.411}]"
2026-05-27T03:25:19Z,mock-node,default,mock-pod,app,1.0,True,"[{""feature"": ""tcp_connect_rate"", ""value"": 91.434, ""z"": 114.64}, {""feature"": ""network_rx_bytes"", ""value"": 335410.916, ""z"": 36.078}, {""feature"": ""syscall_write_rate"", ""value"": 445.78, ""z"": 26.963}]"
