timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count
2026-05-27T03:12:49Z,mock-node,default,mock-pod,app,92.295,74.827,20.732,5.299,0.207,46766.364,43930.877,166771.122,138253.845,32.748,1.053,0.917,788.066
2026-05-27T03:12:59Z,mock-node,default,mock-pod,app,144.924,89.153,11.816,4.635,0.23,41235.783,39599.799,182884.129,169263.977,29.368,0.745,0.947,759.086
2026-05-27T03:13:09Z,mock-node,default,mock-pod,app,164.024,104.739,11.952,5.817,0.157,55123.624,31047.17,164220.466,176879.729,23.462,1.029,1.12,816.965
2026-05-27T03:13:19Z,mock-node,default,mock-pod,app,148.009,110.699,23.145,4.78,0.282,41398.707,45487.655,153622.85,152978.229,26.538,1.033,1.096,616.721
2026-05-27T03:13:29Z,mock-node,default,mock-pod,app,116.036,98.302,17.111,4.23,0.156,59497.85,44479.348,195353.793,128900.902,24.004,0.829,1.115,990.731
2026-05-27T03:13:39Z,mock-node,default,mock-pod,app,129.97,111.064,22.964,4.867,0.141,60549.738,39422.437,145532.122,158990.896,25.476,1.225,0.847,936.348
2026-05-27T03:13:49Z,mock-node,default,mock-pod,app,183.466,109.605,19.458,4.442,0.231,50863.89,40745.137,194181.151,144072.679,15.732,0.942,0.722,898.254
2026-05-27T03:13:59Z,mock-node,default,mock-pod,app,157.133,81.749,19.971,5.624,0.202,59948.911,39632.291,184968.034,183558.317,29.796,0.899,1.132,574.88
2026-05-27T03:14:09Z,mock-node,default,mock-pod,app,125.625,63.502,23.207,4.076,0.2,48558.395,39828.415,145803.477,155257.421,30.449,1.007,1.08,920.062
2026-05-27T03:14:19Z,mock-node,default,mock-pod,app,145.546,72.994,18.334,5.805,0.151,45516.156,46044.464,179025.68,150171.408,26.899,1.025,0.823,612.327
2026-05-27T03:14:29Z,mock-node,default,mock-pod,app,135.624,102.457,18.303,4.323,0.177,38511.748,39296.35,131689.433,158193.284,15.504,1.049,0.904,566.942
2026-05-27T03:14:39Z,mock-node,default,mock-pod,app,166.306,86.281,13.31,4.344,0.209,46560.633,44679.902,177941.367,164990.324,25.176,1.2,1.099,854.146
2026-05-27T03:14:49Z,mock-node,default,mock-pod,app,103.11,102.104,23.928,4.777,0.186,64552.238,29451.205,171252.566,204533.605,20.661,1.103,1.283,785.575
2026-05-27T03:14:59Z,mock-node,default,mock-pod,app,162.627,102.185,17.283,4.933,0.209,56190.387,39792.795,155311.832,127138.289,22.708,1.134,1.015,697.637
2026-05-27T03:15:09Z,mock-node,default,mock-pod,app,131.064,126.0,23.42,5.478,0.122,54661.112,42884.161,200418.327,159624.619,23.757,1.078,0.708,923.99
2026-05-27T03:15:19Z,mock-node,default,mock-pod,app,157.31,80.522,23.977,6.357,0.158,45002.493,41747.593,164403.161,141034.185,20.493,1.318,1.156,656.693
2026-05-27T03:15:29Z,mock-node,default,mock-pod,app,119.737,112.992,22.967,6.366,0.224,43459.434,41563.993,108158.502,133167.326,23.788,1.078,0.891,785.093
2026-05-27T03:15:39Z,mock-node,default,mock-pod,app,160.317,95.085,21.914,5.157,0.19,55918.677,40296.157,140173.706,135916.616,23.999,0.984,1.024,799.94
2026-05-27T03:15:49Z,mock-node,default,mock-pod,app,153.957,88.187,16.225,5.316,0.232,53259.822,38864.524,170714.72,128271.727,17.174,1.009,0.86,888.783
2026-05-27T03:15:59Z,mock-node,default,mock-pod,app,125.608,54.515,16.881,6.184,0.189,39729.374,35419.862,172501.568,161179.445,24.636,1.223,1.106,797.482
2026-05-27T03:16:09Z,mock-node,default,mock-pod,app,163.425,112.337,22.914,5.768,0.168,48886.736,44379.066,152885.362,174049.422,26.147,1.136,0.968,1105.565
2026-05-27T03:16:19Z,mock-node,default,mock-pod,app,177.9,87.092,20.272,6.946,0.19,56556.056,45882.7,160158.04,123739.395,24.675,1.054,1.169,893.947
2026-05-27T03:16:29Z,mock-node,default,mock-pod,app,150.548,101.523,21.62,5.155,0.202,48174.799,44116.963,134698.987,135854.619,24.018,0.78,0.935,558.939
2026-05-27T03:16:39Z,mock-node,default,mock-pod,app,134.635,97.674,21.699,4.959,0.193,39373.815,50966.891,172383.26,174602.639,20.824,0.972,0.727,893.659
2026-05-27T03:16:49Z,mock-node,default,mock-pod,app,171.041,64.385,19.844,5.473,0.147,36309.141,33609.47,144898.601,118435.645,24.114,1.037,1.095,884.241
2026-05-27T03:16:59Z,mock-node,default,mock-pod,app,183.81,105.718,16.064,4.621,0.168,41925.372,39512.201,160131.447,161033.029,18.287,0.814,0.997,776.065
2026-05-27T03:17:09Z,mock-node,default,mock-pod,app,142.997,89.147,17.721,5.526,0.211,49341.83,35967.605,155819.882,88763.975,20.467,1.006,0.774,823.943
2026-05-27T03:17:19Z,mock-node,default,mock-pod,app,153.317,71.403,19.248,4.765,0.214,54589.21,39782.191,139569.071,146753.874,23.764,1.11,1.044,713.293
2026-05-27T03:17:29Z,mock-node,default,mock-pod,app,119.526,84.963,17.779,4.166,0.197,46316.972,40632.621,172559.206,140707.476,32.367,0.952,1.165,814.599
2026-05-27T03:17:39Z,mock-node,default,mock-pod,app,175.114,57.925,17.746,5.185,0.218,67523.938,41935.232,190716.189,167244.907,27.411,1.077,0.977,861.095
2026-05-27T03:17:49Z,mock-node,default,mock-pod,app,125.742,105.948,16.948,5.187,0.264,48324.366,40117.028,187912.969,150590.449,21.092,1.039,1.087,885.208
2026-05-27T03:17:59Z,mock-node,default,mock-pod,app,132.618,113.659,25.0,5.014,0.208,46786.194,48484.77,143081.253,165167.147,22.273,0.896,1.108,960.059
2026-05-27T03:18:09Z,mock-node,default,mock-pod,app,149.772,80.855,22.434,4.963,0.209,61421.508,46789.736,147523.905,201380.554,24.012,1.118,0.903,794.641
2026-05-27T03:18:19Z,mock-node,default,mock-pod,app,110.625,114.12,24.097,4.089,0.155,37842.037,47054.537,148970.819,148638.0,22.874,0.982,0.837,802.893
2026-05-27T03:18:29Z,mock-node,default,mock-pod,app,117.645,89.035,20.926,5.351,0.193,43222.149,40957.434,148368.563,185231.291,26.764,0.983,0.929,715.678
2026-05-27T03:18:39Z,mock-node,default,mock-pod,app,128.912,85.235,20.884,5.387,0.217,65740.119,35770.874,160310.848,212878.879,17.279,0.922,1.025,818.527
2026-05-27T03:18:49Z,mock-node,default,mock-pod,app,159.177,86.777,21.098,5.04,0.223,35805.577,34689.765,159946.724,126783.399,20.239,1.094,0.903,876.19
2026-05-27T03:18:59Z,mock-node,default,mock-pod,app,166.78,94.138,21.524,4.922,0.158,49774.479,42725.417,147294.316,147760.449,26.697,0.868,1.096,1023.51
2026-05-27T03:19:09Z,mock-node,default,mock-pod,app,137.522,91.978,19.549,6.155,0.209,56732.973,35859.525,159612.654,149778.484,17.607,1.216,1.135,590.103
2026-05-27T03:19:19Z,mock-node,default,mock-pod,app,166.748,88.229,21.345,5.275,0.155,48409.669,48955.698,146203.419,126986.283,19.106,0.817,1.05,1003.11
2026-05-27T03:19:29Z,mock-node,default,mock-pod,app,159.662,93.314,26.701,4.61,0.18,53963.412,43291.202,135646.597,123675.51,25.048,1.037,0.804,775.73
2026-05-27T03:19:39Z,mock-node,default,mock-pod,app,137.79,96.211,19.65,4.935,0.189,57901.659,48344.56,151192.549,169037.472,21.273,1.011,1.112,981.706
2026-05-27T03:19:49Z,mock-node,default,mock-pod,app,141.392,89.0,20.589,3.876,0.2,44930.915,42228.876,132880.695,105520.549,24.138,1.039,0.918,906.662
2026-05-27T03:19:59Z,mock-node,default,mock-pod,app,143.854,81.823,21.433,3.824,0.18,49844.212,45093.395,156094.785,156940.696,21.64,1.045,1.25,717.636
2026-05-27T03:20:09Z,mock-node,default,mock-pod,app,203.24,81.308,20.051,5.13,0.231,40722.325,27396.724,174544.197,167897.377,26.245,1.395,1.031,830.467
2026-05-27T03:20:19Z,mock-node,default,mock-pod,app,170.908,94.979,24.991,4.071,0.189,24164.712,44874.496,151062.577,170789.156,31.755,0.999,0.962,740.05
2026-05-27T03:20:29Z,mock-node,default,mock-pod,app,131.148,81.49,21.918,5.028,0.202,48700.461,45486.183,171855.379,146809.914,26.393,0.977,0.827,974.638
2026-05-27T03:20:39Z,mock-node,default,mock-pod,app,160.469,77.077,23.236,5.259,0.153,62074.615,42000.921,181394.794,154451.41,23.462,0.768,1.146,803.614
2026-05-27T03:20:49Z,mock-node,default,mock-pod,app,143.553,94.737,20.234,5.507,0.189,49726.496,27166.333,149840.791,165203.573,28.812,0.945,0.982,990.014
2026-05-27T03:20:59Z,mock-node,default,mock-pod,app,142.67,99.909,25.035,5.03,0.237,44671.303,41246.03,158143.456,152585.55,28.067,1.358,0.9,730.986
2026-05-27T03:21:09Z,mock-node,default,mock-pod,app,161.191,75.756,21.491,5.429,0.192,53983.948,30704.096,178237.146,115241.232,21.493,0.917,0.94,903.052
2026-05-27T03:21:19Z,mock-node,default,mock-pod,app,151.837,84.635,21.63,6.186,0.2,52743.485,47438.184,166427.844,121113.44,32.965,1.331,0.702,795.301
2026-05-27T03:21:29Z,mock-node,default,mock-pod,app,159.389,103.037,22.007,4.796,0.168,50772.172,46200.615,133849.196,126888.245,23.911,0.709,0.961,747.616
2026-05-27T03:21:39Z,mock-node,default,mock-pod,app,160.142,80.526,17.354,4.704,0.199,45015.062,40072.717,178005.276,176665.198,30.138,0.882,0.937,502.056
2026-05-27T03:21:49Z,mock-node,default,mock-pod,app,192.735,80.216,19.9,5.392,0.159,53479.341,39841.652,116175.287,156570.125,28.3,0.72,1.121,825.106
2026-05-27T03:21:59Z,mock-node,default,mock-pod,app,160.684,95.96,23.912,4.832,0.226,46925.639,44367.601,140464.425,147562.334,30.232,1.067,0.976,662.623
2026-05-27T03:22:09Z,mock-node,default,mock-pod,app,132.222,92.614,22.818,5.32,0.216,49686.838,48112.117,150621.033,137631.279,27.197,1.01,0.958,730.868
2026-05-27T03:22:19Z,mock-node,default,mock-pod,app,144.22,98.418,21.061,4.093,0.213,51342.633,33998.938,178548.029,143690.581,22.792,1.119,1.198,717.372
2026-05-27T03:22:29Z,mock-node,default,mock-pod,app,159.861,78.173,26.943,4.63,0.236,45145.118,44867.825,213253.032,92828.047,22.436,1.075,0.986,719.784
2026-05-27T03:22:39Z,mock-node,default,mock-pod,app,198.423,91.073,15.067,5.641,0.148,58631.366,36533.495,163476.152,178371.535,24.424,0.791,0.746,941.91
2026-05-27T03:22:49Z,mock-node,default,mock-pod,app,166.66,78.987,22.579,5.372,0.219,33058.22,38187.447,181609.828,166502.664,27.173,0.631,1.025,859.063
2026-05-27T03:22:59Z,mock-node,default,mock-pod,app,207.418,77.124,19.012,5.027,0.227,46675.038,46883.486,141090.242,156004.56,22.101,1.024,0.896,608.326
2026-05-27T03:23:09Z,mock-node,default,mock-pod,app,174.595,94.096,18.324,5.151,0.23,42668.914,39337.868,172939.923,161838.492,22.793,0.684,1.186,839.395
2026-05-27T03:23:19Z,mock-node,default,mock-pod,app,150.294,86.24,20.79,4.681,0.169,44451.745,36419.001,145303.569,123928.874,26.291,0.804,1.099,678.241
2026-05-27T03:23:29Z,mock-node,default,mock-pod,app,157.93,108.55,20.61,4.452,0.201,51111.018,29597.164,145415.602,153667.714,22.311,1.012,1.11,891.988
2026-05-27T03:23:39Z,mock-node,default,mock-pod,app,170.378,97.945,19.136,4.986,0.192,47650.783,38922.014,118607.126,142503.553,23.913,0.854,0.996,861.863
2026-05-27T03:23:49Z,mock-node,default,mock-pod,app,146.301,118.035,12.181,4.845,0.145,57349.786,55924.815,99951.83,152878.202,25.869,0.955,1.083,530.843
2026-05-27T03:23:59Z,mock-node,default,mock-pod,app,169.171,95.022,20.068,4.559,0.219,46359.603,41338.734,147757.949,99446.684,23.887,1.03,1.113,694.87
2026-05-27T03:24:09Z,mock-node,default,mock-pod,app,149.256,98.331,20.436,5.932,0.26,43185.272,28474.588,180559.142,184412.517,27.32,1.122,0.907,714.374
2026-05-27T03:24:19Z,mock-node,default,mock-pod,app,169.989,77.694,14.56,4.252,0.275,64425.462,35881.234,142505.198,155206.824,21.302,1.197,0.988,669.644
2026-05-27T03:24:29Z,mock-node,default,mock-pod,app,179.45,82.128,20.664,4.991,0.191,52436.974,35845.033,115732.57,100320.57,19.44,0.886,0.997,806.636
2026-05-27T03:24:39Z,mock-node,default,mock-pod,app,162.511,91.618,17.62,4.468,0.136,48731.464,42909.152,172711.766,147267.938,23.373,1.14,1.002,888.539
2026-05-27T03:24:49Z,mock-node,default,mock-pod,app,163.106,92.878,23.919,4.57,0.189,43940.135,35216.885,197343.751,189584.609,24.082,1.085,1.176,896.896
2026-05-27T03:24:59Z,mock-node,default,mock-pod,app,177.12,72.95,18.082,5.339,0.243,50778.932,34849.383,151491.77,135136.903,20.91,1.225,0.906,802.451
2026-05-27T03:25:09Z,mock-node,default,mock-pod,app,198.655,105.994,21.008,4.541,0.212,62162.607,43738.246,190277.119,152207.033,25.859,0.97,1.064,956.054
2026-05-27T03:25:19Z,mock-node,default,mock-pod,app,117.8,89.156,20.721,4.572,0.191,55901.819,52009.893,175106.896,157337.529,18.415,1.289,1.012,795.941
2026-05-27T03:25:29Z,mock-node,default,mock-pod,app,124.836,89.233,16.712,5.053,0.214,50234.268,41677.925,139556.148,182169.6,21.648,0.727,0.972,708.351
2026-05-27T03:25:39Z,mock-node,default,mock-pod,app,127.28,85.209,20.874,4.114,0.196,60700.436,44096.453,156352.556,152874.11,23.568,0.993,1.11,788.897
2026-05-27T03:25:49Z,mock-node,default,mock-pod,app,95.9,89.71,17.332,5.488,0.182,51113.128,53063.676,134874.657,124695.6,18.919,0.641,0.718,843.745
2026-05-27T03:25:59Z,mock-node,default,mock-pod,app,135.644,64.78,15.552,5.463,0.177,47248.68,41982.75,192553.534,193673.044,27.717,1.022,1.028,1016.26
2026-05-27T03:26:09Z,mock-node,default,mock-pod,app,182.143,85.808,21.373,5.215,0.202,46249.692,32041.148,147183.484,115256.683,28.406,1.08,0.819,967.5
2026-05-27T03:26:19Z,mock-node,default,mock-pod,app,170.064,64.234,25.524,5.607,0.262,40766.586,43184.251,170153.89,154541.672,24.616,1.158,0.776,650.948
2026-05-27T03:26:29Z,mock-node,default,mock-pod,app,118.63,82.472,18.184,5.276,0.208,50234.969,35940.219,149393.981,171430.464,26.749,1.015,0.952,986.361
2026-05-27T03:26:39Z,mock-node,default,mock-pod,app,136.632,98.757,23.461,4.801,0.225,41632.334,46075.531,164791.364,114299.586,26.41,0.866,1.192,718.522
2026-05-27T03:26:49Z,mock-node,default,mock-pod,app,146.294,93.82,19.003,5.195,0.183,55038.702,40032.902,165065.985,88066.944,28.181,1.005,0.733,811.457
2026-05-27T03:26:59Z,mock-node,default,mock-pod,app,160.512,104.455,16.752,6.16,0.195,67960.538,39122.497,176313.403,141751.281,19.983,1.164,1.136,984.626
2026-05-27T03:27:09Z,mock-node,default,mock-pod,app,169.282,82.262,15.013,4.512,0.18,43886.002,43494.347,167867.189,143930.2,24.621,0.978,1.032,890.247
2026-05-27T03:27:19Z,mock-node,default,mock-pod,app,171.588,80.74,15.48,6.071,0.203,58292.926,30141.323,152080.042,150609.27,18.811,0.923,1.109,929.427
2026-05-27T03:27:29Z,mock-node,default,mock-pod,app,185.867,78.342,15.796,5.39,0.228,51447.751,32191.26,178770.634,167832.787,25.992,0.927,1.046,894.885
2026-05-27T03:27:39Z,mock-node,default,mock-pod,app,137.428,65.11,20.986,5.361,0.2,56668.414,36480.201,158025.219,143133.157,26.057,1.239,0.962,1046.599
2026-05-27T03:27:49Z,mock-node,default,mock-pod,app,184.402,100.674,21.761,6.328,0.195,49160.334,33624.587,171347.896,180258.52,25.917,1.063,0.97,820.351
2026-05-27T03:27:59Z,mock-node,default,mock-pod,app,117.936,104.159,18.77,4.172,0.177,43815.856,45131.675,185395.917,119451.134,27.335,1.133,0.913,621.618
2026-05-27T03:28:09Z,mock-node,default,mock-pod,app,133.228,81.444,21.027,4.732,0.139,51752.037,30794.549,181731.128,122845.903,21.506,0.872,0.919,955.761
2026-05-27T03:28:19Z,mock-node,default,mock-pod,app,169.17,98.123,20.958,3.839,0.184,45861.784,34135.084,172218.187,133325.417,21.445,0.843,0.691,871.43
2026-05-27T03:28:29Z,mock-node,default,mock-pod,app,179.944,92.359,17.07,2.971,0.205,59122.215,41783.376,182251.389,183259.076,28.057,0.934,1.158,893.08
2026-05-27T03:28:39Z,mock-node,default,mock-pod,app,115.417,84.528,15.729,4.918,0.217,41990.196,27665.236,191160.112,158479.063,29.296,0.801,1.159,1048.872
2026-05-27T03:28:49Z,mock-node,default,mock-pod,app,195.16,87.164,20.807,4.884,0.23,57783.42,40521.889,127381.942,166674.562,22.309,1.094,1.039,994.838
2026-05-27T03:28:59Z,mock-node,default,mock-pod,app,175.597,83.912,21.047,6.323,0.184,53250.77,47144.511,190165.24,161668.614,19.247,0.811,1.037,846.481
2026-05-27T03:29:09Z,mock-node,default,mock-pod,app,207.324,78.371,23.413,5.578,0.15,43862.756,40997.453,148154.859,146524.988,25.692,0.879,1.07,723.646
2026-05-27T03:29:19Z,mock-node,default,mock-pod,app,137.745,97.247,18.28,5.215,0.248,50203.143,39123.555,177646.947,141774.669,27.898,0.808,1.093,738.55
2026-05-27T03:29:29Z,mock-node,default,mock-pod,app,132.029,113.891,17.45,6.318,0.22,60897.647,34139.49,188774.76,182776.882,23.581,0.981,1.368,821.294
2026-05-27T03:29:39Z,mock-node,default,mock-pod,app,140.491,81.496,21.338,5.248,0.205,62910.94,38032.895,171355.029,182832.629,20.386,1.156,1.275,637.43
2026-05-27T03:29:49Z,mock-node,default,mock-pod,app,125.305,75.981,14.461,5.34,0.144,53741.321,48718.85,121236.12,142879.128,17.095,1.117,0.889,768.103
2026-05-27T03:29:59Z,mock-node,default,mock-pod,app,151.224,97.359,18.96,5.011,0.184,50859.925,32964.474,161527.076,106525.064,22.235,1.287,1.012,648.802
2026-05-27T03:30:09Z,mock-node,default,mock-pod,app,155.785,76.873,15.046,4.448,0.222,52879.189,39418.055,137761.907,125731.978,28.859,1.037,0.857,546.692
2026-05-27T03:30:19Z,mock-node,default,mock-pod,app,119.176,123.414,16.553,4.942,0.206,48817.99,38330.623,127042.754,126350.972,30.079,0.887,1.127,596.736
2026-05-27T03:30:29Z,mock-node,default,mock-pod,app,143.832,93.525,23.11,4.158,0.218,52894.856,35574.063,171452.021,129794.63,21.134,0.997,0.593,786.848
2026-05-27T03:30:39Z,mock-node,default,mock-pod,app,127.499,70.252,18.725,5.572,0.188,59493.889,33042.316,128503.752,184901.112,25.436,1.142,0.876,896.529
2026-05-27T03:30:49Z,mock-node,default,mock-pod,app,155.843,98.756,20.076,5.905,0.181,42771.85,31134.547,187854.354,133386.942,20.244,0.859,0.933,647.448
2026-05-27T03:30:59Z,mock-node,default,mock-pod,app,143.465,81.532,18.346,4.28,0.201,46543.514,40689.112,165983.962,157654.394,16.119,0.92,0.881,892.912
2026-05-27T03:31:09Z,mock-node,default,mock-pod,app,114.502,80.355,19.118,4.748,0.23,46679.605,45788.08,124825.449,109226.445,28.389,1.065,1.073,814.784
2026-05-27T03:31:19Z,mock-node,default,mock-pod,app,160.897,73.586,22.846,4.601,0.23,50658.071,28157.715,129109.258,175373.217,23.507,0.941,1.036,748.989
2026-05-27T03:31:29Z,mock-node,default,mock-pod,app,137.748,91.382,20.433,6.138,0.201,64098.299,50816.396,201199.124,173882.86,24.47,1.021,0.979,712.266
2026-05-27T03:31:39Z,mock-node,default,mock-pod,app,148.505,81.349,24.92,5.401,0.187,35633.043,39680.053,150009.922,125568.901,19.909,0.662,1.085,792.116
2026-05-27T03:31:49Z,mock-node,default,mock-pod,app,208.073,89.582,19.555,6.083,0.204,51254.998,37770.545,145473.658,183736.439,27.602,1.257,0.948,803.615
2026-05-27T03:31:59Z,mock-node,default,mock-pod,app,130.183,103.057,15.821,5.423,0.233,60584.045,34361.248,186152.724,133943.9,21.274,0.802,1.173,997.816
2026-05-27T03:32:09Z,mock-node,default,mock-pod,app,136.626,79.747,18.983,6.881,0.23,45930.909,29234.552,143856.781,176712.285,30.724,0.96,0.896,738.809
2026-05-27T03:32:19Z,mock-node,default,mock-pod,app,107.572,102.261,16.743,5.797,0.149,40474.357,41730.554,141674.425,167578.639,24.03,0.824,1.093,901.033
2026-05-27T03:32:29Z,mock-node,default,mock-pod,app,106.957,114.654,21.491,5.57,0.144,44602.084,37904.344,185850.318,117159.757,20.818,0.696,0.964,841.516
2026-05-27T03:32:39Z,mock-node,default,mock-pod,app,112.06,82.018,21.531,6.189,0.22,47721.911,32932.533,137526.538,135054.941,24.529,0.993,1.25,834.463
2026-05-27T03:32:49Z,mock-node,default,mock-pod,app,125.884,110.849,22.847,5.076,0.178,35969.233,33866.779,181880.711,131936.73,19.249,1.029,1.037,872.767
2026-05-27T03:32:59Z,mock-node,default,mock-pod,app,164.75,109.022,17.482,5.734,0.17,55204.798,41074.379,165838.227,171775.499,23.937,1.167,1.131,816.259
2026-05-27T03:33:09Z,mock-node,default,mock-pod,app,137.248,79.828,18.417,4.848,0.199,72356.274,43830.451,178460.563,130636.417,21.442,0.952,1.029,675.688
2026-05-27T03:33:19Z,mock-node,default,mock-pod,app,186.269,82.396,23.235,3.248,0.2,52083.378,41148.31,174441.304,156297.249,24.584,0.716,0.893,518.891
2026-05-27T03:33:29Z,mock-node,default,mock-pod,app,164.142,94.151,19.414,4.384,0.183,63841.179,50387.198,158601.814,178980.643,18.283,0.71,0.928,695.005
2026-05-27T03:33:39Z,mock-node,default,mock-pod,app,137.419,92.54,29.075,4.504,0.201,52072.144,39794.177,182341.746,189947.978,19.523,1.024,0.96,842.754
2026-05-27T03:33:49Z,mock-node,default,mock-pod,app,115.537,66.268,13.05,5.394,0.206,50552.305,25800.323,151034.191,133007.733,18.911,0.863,1.105,865.298
2026-05-27T03:33:59Z,mock-node,default,mock-pod,app,149.49,96.944,18.19,5.053,0.201,54158.01,39580.176,156564.336,146968.933,21.678,1.335,1.077,851.47
2026-05-27T03:34:09Z,mock-node,default,mock-pod,app,201.561,108.941,15.33,5.522,0.225,64136.829,47894.132,178495.24,123512.633,20.866,1.04,1.076,677.419
2026-05-27T03:34:19Z,mock-node,default,mock-pod,app,141.347,84.597,20.182,5.252,0.191,40723.738,47456.024,198305.141,147616.174,27.689,1.067,1.099,857.777
2026-05-27T03:34:29Z,mock-node,default,mock-pod,app,132.826,97.748,23.032,4.328,0.259,65673.364,50938.406,207741.807,166704.981,22.782,0.91,0.878,813.913
2026-05-27T03:34:39Z,mock-node,default,mock-pod,app,149.261,99.049,13.94,6.734,0.268,49794.632,44056.842,171414.667,156153.075,23.248,0.982,0.876,821.378
2026-05-27T03:34:49Z,mock-node,default,mock-pod,app,149.459,94.323,17.435,5.03,0.201,54531.574,33620.492,170067.602,172123.07,26.15,0.945,0.926,771.65
2026-05-27T03:34:59Z,mock-node,default,mock-pod,app,166.407,110.964,19.526,4.518,0.211,51532.52,34551.816,142302.102,147714.567,26.418,0.821,0.847,859.887
2026-05-27T03:35:09Z,mock-node,default,mock-pod,app,122.444,91.47,21.057,4.917,0.169,49551.545,38006.84,168065.73,131126.107,27.929,0.749,0.974,800.929
2026-05-27T03:35:19Z,mock-node,default,mock-pod,app,171.636,81.786,21.638,4.575,0.222,63029.654,37593.83,170630.816,129133.353,27.504,1.182,1.005,663.819
2026-05-27T03:35:29Z,mock-node,default,mock-pod,app,159.054,105.513,23.269,5.61,0.145,44901.435,48531.418,130574.992,175455.502,30.777,1.114,1.168,760.075
2026-05-27T03:35:39Z,mock-node,default,mock-pod,app,122.428,88.613,19.403,4.964,0.221,48915.245,41151.018,170178.776,149880.621,30.636,1.066,1.013,775.082
2026-05-27T03:35:49Z,mock-node,default,mock-pod,app,135.932,108.148,20.45,4.191,0.183,48975.52,37327.217,186025.007,123862.779,25.771,1.022,0.823,805.693
2026-05-27T03:35:59Z,mock-node,default,mock-pod,app,147.876,96.769,18.65,5.227,0.15,41872.417,44709.752,184999.658,149710.195,21.843,1.162,0.686,704.051
2026-05-27T03:36:09Z,mock-node,default,mock-pod,app,165.124,98.81,16.903,3.584,0.244,51147.348,34622.599,161310.168,170290.018,14.67,1.167,1.111,550.274
2026-05-27T03:36:19Z,mock-node,default,mock-pod,app,167.345,65.969,23.418,5.299,0.268,45419.731,40028.252,185134.908,135601.641,21.462,0.944,0.989,670.142
2026-05-27T03:36:29Z,mock-node,default,mock-pod,app,160.894,97.334,20.215,6.275,0.19,59799.263,36720.14,178138.857,106466.373,24.713,0.974,0.926,726.73
2026-05-27T03:36:39Z,mock-node,default,mock-pod,app,142.184,80.282,13.421,4.553,0.184,46067.702,33653.538,156743.584,167650.989,23.099,0.926,1.204,917.235
2026-05-27T03:36:49Z,mock-node,default,mock-pod,app,170.741,105.599,19.018,4.903,0.233,45844.476,39282.49,169067.696,158386.374,23.005,1.148,0.973,887.043
2026-05-27T03:36:59Z,mock-node,default,mock-pod,app,174.087,98.9,22.2,4.13,0.161,45359.469,42851.448,196019.015,122496.086,25.104,0.872,0.89,766.833
2026-05-27T03:37:09Z,mock-node,default,mock-pod,app,165.563,92.874,23.539,4.261,0.227,56975.039,40417.227,171453.367,137325.953,20.076,0.939,0.904,1146.815
2026-05-27T03:37:19Z,mock-node,default,mock-pod,app,139.086,112.276,20.606,5.234,0.222,44157.029,45499.139,169033.14,115894.617,26.165,1.083,1.068,990.192
