timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count
2026-05-27T03:13:29Z,mock-node,default,mock-pod,app,116.036,98.302,17.111,4.23,6.236,23799.14,17791.739,24419.224,12890.09,2.0,0.829,1.115,990.731
2026-05-27T03:13:39Z,mock-node,default,mock-pod,app,129.97,111.064,22.964,4.867,5.634,24219.895,15768.975,18191.515,15899.09,2.123,1.225,0.847,936.348
2026-05-27T03:13:49Z,mock-node,default,mock-pod,app,183.466,109.605,19.458,4.442,9.222,20345.556,16298.055,24272.644,14407.268,1.311,0.942,0.722,898.254
2026-05-27T03:13:59Z,mock-node,default,mock-pod,app,157.133,81.749,19.971,5.624,8.095,23979.565,15852.916,23121.004,18355.832,2.483,0.899,1.132,574.88
2026-05-27T03:14:09Z,mock-node,default,mock-pod,app,125.625,63.502,23.207,4.076,7.985,19423.358,15931.366,18225.435,15525.742,2.537,1.007,1.08,920.062
2026-05-27T03:14:19Z,mock-node,default,mock-pod,app,145.546,72.994,18.334,5.805,6.025,18206.463,18417.786,22378.21,15017.141,2.242,1.025,0.823,612.327
2026-05-27T03:14:29Z,mock-node,default,mock-pod,app,135.624,102.457,18.303,4.323,7.075,15404.699,15718.54,16461.179,15819.328,1.292,1.049,0.904,566.942
2026-05-27T03:14:39Z,mock-node,default,mock-pod,app,166.306,86.281,13.31,4.344,8.349,18624.253,17871.961,22242.671,16499.032,2.098,1.2,1.099,854.146
2026-05-27T03:14:49Z,mock-node,default,mock-pod,app,103.11,102.104,23.928,4.777,7.437,25820.895,11780.482,21406.571,20453.36,1.722,1.103,1.283,785.575
2026-05-27T03:14:59Z,mock-node,default,mock-pod,app,162.627,102.185,17.283,4.933,8.351,22476.155,15917.118,19413.979,12713.829,1.892,1.134,1.015,697.637
2026-05-27T03:15:09Z,mock-node,default,mock-pod,app,131.064,126.0,23.42,5.478,4.888,21864.445,17153.664,25052.291,15962.462,1.98,1.078,0.708,923.99
2026-05-27T03:15:19Z,mock-node,default,mock-pod,app,157.31,80.522,23.977,6.357,6.317,18000.997,16699.037,20550.395,14103.419,1.708,1.318,1.156,656.693
2026-05-27T03:15:29Z,mock-node,default,mock-pod,app,119.737,112.992,22.967,6.366,8.972,17383.774,16625.597,13519.813,13316.733,1.982,1.078,0.891,785.093
2026-05-27T03:15:39Z,mock-node,default,mock-pod,app,160.317,95.085,21.914,5.157,7.611,22367.471,16118.463,17521.713,13591.662,2.0,0.984,1.024,799.94
2026-05-27T03:15:49Z,mock-node,default,mock-pod,app,153.957,88.187,16.225,5.316,9.264,21303.929,15545.81,21339.34,12827.173,1.431,1.009,0.86,888.783
2026-05-27T03:15:59Z,mock-node,default,mock-pod,app,125.608,54.515,16.881,6.184,7.542,15891.75,14167.945,21562.696,16117.945,2.053,1.223,1.106,797.482
2026-05-27T03:16:09Z,mock-node,default,mock-pod,app,163.425,112.337,22.914,5.768,6.701,19554.694,17751.626,19110.67,17404.942,2.179,1.136,0.968,1105.565
2026-05-27T03:16:19Z,mock-node,default,mock-pod,app,177.9,87.092,20.272,6.946,7.588,22622.422,18353.08,20019.755,12373.939,2.056,1.054,1.169,893.947
2026-05-27T03:16:29Z,mock-node,default,mock-pod,app,150.548,101.523,21.62,5.155,8.066,19269.919,17646.785,16837.373,13585.462,2.001,0.78,0.935,558.939
2026-05-27T03:16:39Z,mock-node,default,mock-pod,app,134.635,97.674,21.699,4.959,7.721,15749.526,20386.756,21547.907,17460.264,1.735,0.972,0.727,893.659
2026-05-27T03:16:49Z,mock-node,default,mock-pod,app,171.041,64.385,19.844,5.473,5.886,14523.657,13443.788,18112.325,11843.564,2.009,1.037,1.095,884.241
2026-05-27T03:16:59Z,mock-node,default,mock-pod,app,183.81,105.718,16.064,4.621,6.728,16770.149,15804.88,20016.431,16103.303,1.524,0.814,0.997,776.065
2026-05-27T03:17:09Z,mock-node,default,mock-pod,app,142.997,89.147,17.721,5.526,8.425,19736.732,14387.042,19477.485,8876.397,1.706,1.006,0.774,823.943
2026-05-27T03:17:19Z,mock-node,default,mock-pod,app,153.317,71.403,19.248,4.765,8.552,21835.684,15912.876,17446.134,14675.387,1.98,1.11,1.044,713.293
2026-05-27T03:17:29Z,mock-node,default,mock-pod,app,119.526,84.963,17.779,4.166,7.861,18526.789,16253.049,21569.901,14070.748,2.697,0.952,1.165,814.599
2026-05-27T03:17:39Z,mock-node,default,mock-pod,app,175.114,57.925,17.746,5.185,8.723,27009.575,16774.093,23839.524,16724.491,2.284,1.077,0.977,861.095
2026-05-27T03:17:49Z,mock-node,default,mock-pod,app,125.742,105.948,16.948,5.187,10.545,19329.747,16046.811,23489.121,15059.045,1.758,1.039,1.087,885.208
2026-05-27T03:17:59Z,mock-node,default,mock-pod,app,132.618,113.659,25.0,5.014,8.322,18714.477,19393.908,17885.157,16516.715,1.856,0.896,1.108,960.059
2026-05-27T03:18:09Z,mock-node,default,mock-pod,app,149.772,80.855,22.434,4.963,8.373,24568.603,18715.895,18440.488,20138.055,2.001,1.118,0.903,794.641
2026-05-27T03:18:19Z,mock-node,default,mock-pod,app,110.625,114.12,24.097,4.089,6.194,15136.815,18821.815,18621.352,14863.8,1.906,0.982,0.837,802.893
2026-05-27T03:18:29Z,mock-node,default,mock-pod,app,117.645,89.035,20.926,5.351,7.722,17288.86,16382.974,18546.07,18523.129,2.23,0.983,0.929,715.678
2026-05-27T03:18:39Z,mock-node,default,mock-pod,app,128.912,85.235,20.884,5.387,8.683,26296.048,14308.349,20038.856,21287.888,1.44,0.922,1.025,818.527
2026-05-27T03:18:49Z,mock-node,default,mock-pod,app,159.177,86.777,21.098,5.04,8.926,14322.231,13875.906,19993.34,12678.34,1.687,1.094,0.903,876.19
2026-05-27T03:18:59Z,mock-node,default,mock-pod,app,166.78,94.138,21.524,4.922,6.309,19909.792,17090.167,18411.79,14776.045,2.225,0.868,1.096,1023.51
2026-05-27T03:19:09Z,mock-node,default,mock-pod,app,137.522,91.978,19.549,6.155,8.38,22693.189,14343.81,19951.582,14977.848,1.467,1.216,1.135,590.103
2026-05-27T03:19:19Z,mock-node,default,mock-pod,app,166.748,88.229,21.345,5.275,6.201,19363.868,19582.279,18275.427,12698.628,1.592,0.817,1.05,1003.11
2026-05-27T03:19:29Z,mock-node,default,mock-pod,app,159.662,93.314,26.701,4.61,7.191,21585.365,17316.481,16955.825,12367.551,2.087,1.037,0.804,775.73
2026-05-27T03:19:39Z,mock-node,default,mock-pod,app,137.79,96.211,19.65,4.935,7.576,23160.664,19337.824,18899.069,16903.747,1.773,1.011,1.112,981.706
2026-05-27T03:19:49Z,mock-node,default,mock-pod,app,141.392,89.0,20.589,3.876,8.019,17972.366,16891.55,16610.087,10552.055,2.011,1.039,0.918,906.662
2026-05-27T03:19:59Z,mock-node,default,mock-pod,app,143.854,81.823,21.433,3.824,7.187,19937.685,18037.358,19511.848,15694.07,1.803,1.045,1.25,717.636
2026-05-27T03:20:09Z,mock-node,default,mock-pod,app,203.24,81.308,20.051,5.13,9.229,16288.93,10958.689,21818.025,16789.738,2.187,1.395,1.031,830.467
2026-05-27T03:20:19Z,mock-node,default,mock-pod,app,170.908,94.979,24.991,4.071,7.55,9665.885,17949.798,18882.822,17078.916,2.646,0.999,0.962,740.05
2026-05-27T03:20:29Z,mock-node,default,mock-pod,app,131.148,81.49,21.918,5.028,8.08,19480.184,18194.473,21481.922,14680.991,2.199,0.977,0.827,974.638
2026-05-27T03:20:39Z,mock-node,default,mock-pod,app,160.469,77.077,23.236,5.259,6.123,24829.846,16800.369,22674.349,15445.141,1.955,0.768,1.146,803.614
2026-05-27T03:20:49Z,mock-node,default,mock-pod,app,143.553,94.737,20.234,5.507,7.555,19890.598,10866.533,18730.099,16520.357,2.401,0.945,0.982,990.014
2026-05-27T03:20:59Z,mock-node,default,mock-pod,app,142.67,99.909,25.035,5.03,9.472,17868.521,16498.412,19767.932,15258.555,2.339,1.358,0.9,730.986
2026-05-27T03:21:09Z,mock-node,default,mock-pod,app,161.191,75.756,21.491,5.429,7.667,21593.579,12281.638,22279.643,11524.123,1.791,0.917,0.94,903.052
2026-05-27T03:21:19Z,mock-node,default,mock-pod,app,151.837,84.635,21.63,6.186,8.007,21097.394,18975.273,20803.48,12111.344,2.747,1.331,0.702,795.301
2026-05-27T03:21:29Z,mock-node,default,mock-pod,app,159.389,103.037,22.007,4.796,6.735,20308.869,18480.246,16731.15,12688.825,1.993,0.709,0.961,747.616
2026-05-27T03:21:39Z,mock-node,default,mock-pod,app,160.142,80.526,17.354,4.704,7.94,18006.025,16029.087,22250.66,17666.52,2.511,0.882,0.937,502.056
2026-05-27T03:21:49Z,mock-node,default,mock-pod,app,192.735,80.216,19.9,5.392,6.37,21391.736,15936.661,14521.911,15657.013,2.358,0.72,1.121,825.106
2026-05-27T03:21:59Z,mock-node,default,mock-pod,app,160.684,95.96,23.912,4.832,9.048,18770.256,17747.04,17558.053,14756.233,2.519,1.067,0.976,662.623
2026-05-27T03:22:09Z,mock-node,default,mock-pod,app,132.222,92.614,22.818,5.32,8.629,19874.735,19244.847,18827.629,13763.128,2.266,1.01,0.958,730.868
2026-05-27T03:22:19Z,mock-node,default,mock-pod,app,144.22,98.418,21.061,4.093,8.512,20537.053,13599.575,22318.504,14369.058,1.899,1.119,1.198,717.372
2026-05-27T03:22:29Z,mock-node,default,mock-pod,app,159.861,78.173,26.943,4.63,9.434,18058.047,17947.13,26656.629,9282.805,1.87,1.075,0.986,719.784
2026-05-27T03:22:39Z,mock-node,default,mock-pod,app,198.423,91.073,15.067,5.641,5.934,23452.546,14613.398,20434.519,17837.154,2.035,0.791,0.746,941.91
2026-05-27T03:22:49Z,mock-node,default,mock-pod,app,166.66,78.987,22.579,5.372,8.777,13223.288,15274.979,22701.229,16650.266,2.264,0.631,1.025,859.063
2026-05-27T03:22:59Z,mock-node,default,mock-pod,app,207.418,77.124,19.012,5.027,9.063,18670.015,18753.394,17636.28,15600.456,1.842,1.024,0.896,608.326
2026-05-27T03:23:09Z,mock-node,default,mock-pod,app,174.595,94.096,18.324,5.151,9.188,17067.566,15735.147,21617.49,16183.849,1.899,0.684,1.186,839.395
2026-05-27T03:23:19Z,mock-node,default,mock-pod,app,150.294,86.24,20.79,4.681,6.77,17780.698,14567.601,18162.946,12392.887,2.191,0.804,1.099,678.241
2026-05-27T03:23:29Z,mock-node,default,mock-pod,app,157.93,108.55,20.61,4.452,8.058,20444.407,11838.866,18176.95,15366.771,1.859,1.012,1.11,891.988
2026-05-27T03:23:39Z,mock-node,default,mock-pod,app,170.378,97.945,19.136,4.986,7.675,19060.313,15568.806,14825.891,14250.355,1.993,0.854,0.996,861.863
2026-05-27T03:23:49Z,mock-node,default,mock-pod,app,146.301,118.035,12.181,4.845,5.81,22939.914,22369.926,12493.979,15287.82,2.156,0.955,1.083,530.843
2026-05-27T03:23:59Z,mock-node,default,mock-pod,app,169.171,95.022,20.068,4.559,8.766,18543.841,16535.493,18469.744,9944.668,1.991,1.03,1.113,694.87
2026-05-27T03:24:09Z,mock-node,default,mock-pod,app,149.256,98.331,20.436,5.932,10.39,17274.109,11389.835,22569.893,18441.252,2.277,1.122,0.907,714.374
2026-05-27T03:24:19Z,mock-node,default,mock-pod,app,169.989,77.694,14.56,4.252,10.991,25770.185,14352.493,17813.15,15520.682,1.775,1.197,0.988,669.644
2026-05-27T03:24:29Z,mock-node,default,mock-pod,app,179.45,82.128,20.664,4.991,7.623,20974.79,14338.013,14466.571,10032.057,1.62,0.886,0.997,806.636
2026-05-27T03:24:39Z,mock-node,default,mock-pod,app,162.511,91.618,17.62,4.468,5.457,19492.586,17163.661,21588.971,14726.794,1.948,1.14,1.002,888.539
2026-05-27T03:24:49Z,mock-node,default,mock-pod,app,163.106,92.878,23.919,4.57,7.569,17576.054,14086.754,24667.969,18958.461,2.007,1.085,1.176,896.896
2026-05-27T03:24:59Z,mock-node,default,mock-pod,app,177.12,72.95,18.082,5.339,9.722,20311.573,13939.753,18936.471,13513.69,1.743,1.225,0.906,802.451
2026-05-27T03:25:09Z,mock-node,default,mock-pod,app,198.655,105.994,21.008,4.541,8.492,24865.043,17495.298,23784.64,15220.703,2.155,0.97,1.064,956.054
2026-05-27T03:25:19Z,mock-node,default,mock-pod,app,117.8,89.156,20.721,4.572,7.63,22360.728,20803.957,21888.362,15733.753,1.535,1.289,1.012,795.941
2026-05-27T03:25:29Z,mock-node,default,mock-pod,app,124.836,89.233,16.712,5.053,8.56,20093.707,16671.17,17444.519,18216.96,1.804,0.727,0.972,708.351
2026-05-27T03:25:39Z,mock-node,default,mock-pod,app,127.28,85.209,20.874,4.114,7.835,24280.174,17638.581,19544.069,15287.411,1.964,0.993,1.11,788.897
2026-05-27T03:25:49Z,mock-node,default,mock-pod,app,95.9,89.71,17.332,5.488,7.268,20445.251,21225.47,16859.332,12469.56,1.577,0.641,0.718,843.745
2026-05-27T03:25:59Z,mock-node,default,mock-pod,app,135.644,64.78,15.552,5.463,7.07,18899.472,16793.1,24069.192,19367.304,2.31,1.022,1.028,1016.26
2026-05-27T03:26:09Z,mock-node,default,mock-pod,app,182.143,85.808,21.373,5.215,8.063,18499.877,12816.459,18397.935,11525.668,2.367,1.08,0.819,967.5
2026-05-27T03:26:19Z,mock-node,default,mock-pod,app,170.064,64.234,25.524,5.607,10.477,16306.634,17273.7,21269.236,15454.167,2.051,1.158,0.776,650.948
2026-05-27T03:26:29Z,mock-node,default,mock-pod,app,118.63,82.472,18.184,5.276,8.32,20093.988,14376.088,18674.248,17143.046,2.229,1.015,0.952,986.361
2026-05-27T03:26:39Z,mock-node,default,mock-pod,app,136.632,98.757,23.461,4.801,8.991,16652.934,18430.212,20598.921,11429.959,2.201,0.866,1.192,718.522
2026-05-27T03:26:49Z,mock-node,default,mock-pod,app,146.294,93.82,19.003,5.195,7.336,22015.481,16013.161,20633.248,8806.694,2.348,1.005,0.733,811.457
2026-05-27T03:26:59Z,mock-node,default,mock-pod,app,160.512,104.455,16.752,6.16,7.809,27184.215,15648.999,22039.175,14175.128,1.665,1.164,1.136,984.626
2026-05-27T03:27:09Z,mock-node,default,mock-pod,app,169.282,82.262,15.013,4.512,7.19,17554.401,17397.739,20983.399,14393.02,2.052,0.978,1.032,890.247
2026-05-27T03:27:19Z,mock-node,default,mock-pod,app,171.588,80.74,15.48,6.071,8.137,23317.17,12056.529,19010.005,15060.927,1.568,0.923,1.109,929.427
2026-05-27T03:27:29Z,mock-node,default,mock-pod,app,185.867,78.342,15.796,5.39,9.129,20579.101,12876.504,22346.329,16783.279,2.166,0.927,1.046,894.885
2026-05-27T03:27:39Z,mock-node,default,mock-pod,app,137.428,65.11,20.986,5.361,8.016,22667.366,14592.081,19753.152,14313.316,2.171,1.239,0.962,1046.599
2026-05-27T03:27:49Z,mock-node,default,mock-pod,app,184.402,100.674,21.761,6.328,7.783,19664.134,13449.835,21418.487,18025.852,2.16,1.063,0.97,820.351
2026-05-27T03:27:59Z,mock-node,default,mock-pod,app,117.936,104.159,18.77,4.172,7.098,17526.342,18052.67,23174.49,11945.113,2.278,1.133,0.913,621.618
2026-05-27T03:28:09Z,mock-node,default,mock-pod,app,133.228,81.444,21.027,4.732,5.566,20700.815,12317.82,22716.391,12284.59,1.792,0.872,0.919,955.761
2026-05-27T03:28:19Z,mock-node,default,mock-pod,app,169.17,98.123,20.958,3.839,7.375,18344.714,13654.033,21527.273,13332.542,1.787,0.843,0.691,871.43
2026-05-27T03:28:29Z,mock-node,default,mock-pod,app,179.944,92.359,17.07,2.971,8.208,23648.886,16713.351,22781.424,18325.908,2.338,0.934,1.158,893.08
2026-05-27T03:28:39Z,mock-node,default,mock-pod,app,115.417,84.528,15.729,4.918,8.694,16796.078,11066.095,23895.014,15847.906,2.441,0.801,1.159,1048.872
2026-05-27T03:28:49Z,mock-node,default,mock-pod,app,195.16,87.164,20.807,4.884,9.198,23113.368,16208.756,15922.743,16667.456,1.859,1.094,1.039,994.838
2026-05-27T03:28:59Z,mock-node,default,mock-pod,app,175.597,83.912,21.047,6.323,7.355,21300.308,18857.805,23770.655,16166.861,1.604,0.811,1.037,846.481
2026-05-27T03:29:09Z,mock-node,default,mock-pod,app,207.324,78.371,23.413,5.578,5.994,17545.102,16398.981,18519.357,14652.499,2.141,0.879,1.07,723.646
2026-05-27T03:29:19Z,mock-node,default,mock-pod,app,137.745,97.247,18.28,5.215,9.919,20081.257,15649.422,22205.868,14177.467,2.325,0.808,1.093,738.55
2026-05-27T03:29:29Z,mock-node,default,mock-pod,app,132.029,113.891,17.45,6.318,8.79,24359.059,13655.796,23596.845,18277.688,1.965,0.981,1.368,821.294
2026-05-27T03:29:39Z,mock-node,default,mock-pod,app,140.491,81.496,21.338,5.248,8.213,25164.376,15213.158,21419.379,18283.263,1.699,1.156,1.275,637.43
2026-05-27T03:29:49Z,mock-node,default,mock-pod,app,125.305,75.981,14.461,5.34,5.773,21496.529,19487.54,15154.515,14287.913,1.425,1.117,0.889,768.103
2026-05-27T03:29:59Z,mock-node,default,mock-pod,app,151.224,97.359,18.96,5.011,7.344,20343.97,13185.79,20190.885,10652.506,1.853,1.287,1.012,648.802
2026-05-27T03:30:09Z,mock-node,default,mock-pod,app,155.785,76.873,15.046,4.448,8.884,21151.676,15767.222,17220.238,12573.198,2.405,1.037,0.857,546.692
2026-05-27T03:30:19Z,mock-node,default,mock-pod,app,119.176,123.414,16.553,4.942,8.252,19527.196,15332.249,15880.344,12635.097,2.507,0.887,1.127,596.736
2026-05-27T03:30:29Z,mock-node,default,mock-pod,app,143.832,93.525,23.11,4.158,8.715,21157.942,14229.625,21431.503,12979.463,1.761,0.997,0.593,786.848
2026-05-27T03:30:39Z,mock-node,default,mock-pod,app,127.499,70.252,18.725,5.572,7.515,23797.556,13216.926,16062.969,18490.111,2.12,1.142,0.876,896.529
2026-05-27T03:30:49Z,mock-node,default,mock-pod,app,155.843,98.756,20.076,5.905,7.221,17108.74,12453.819,23481.794,13338.694,1.687,0.859,0.933,647.448
2026-05-27T03:30:59Z,mock-node,default,mock-pod,app,143.465,81.532,18.346,4.28,8.044,18617.406,16275.645,20747.995,15765.439,1.343,0.92,0.881,892.912
2026-05-27T03:31:09Z,mock-node,default,mock-pod,app,114.502,80.355,19.118,4.748,9.19,18671.842,18315.232,15603.181,10922.645,2.366,1.065,1.073,814.784
2026-05-27T03:31:19Z,mock-node,default,mock-pod,app,160.897,73.586,22.846,4.601,9.183,20263.228,11263.086,16138.657,17537.322,1.959,0.941,1.036,748.989
2026-05-27T03:31:29Z,mock-node,default,mock-pod,app,137.748,91.382,20.433,6.138,8.055,25639.32,20326.558,25149.891,17388.286,2.039,1.021,0.979,712.266
2026-05-27T03:31:39Z,mock-node,default,mock-pod,app,148.505,81.349,24.92,5.401,7.464,14253.217,15872.021,18751.24,12556.89,1.659,0.662,1.085,792.116
2026-05-27T03:31:49Z,mock-node,default,mock-pod,app,208.073,89.582,19.555,6.083,8.161,20501.999,15108.218,18184.207,18373.644,2.3,1.257,0.948,803.615
2026-05-27T03:31:59Z,mock-node,default,mock-pod,app,130.183,103.057,15.821,5.423,9.315,24233.618,13744.499,23269.09,13394.39,1.773,0.802,1.173,997.816
2026-05-27T03:32:09Z,mock-node,default,mock-pod,app,136.626,79.747,18.983,6.881,9.205,18372.364,11693.821,17982.098,17671.228,2.56,0.96,0.896,738.809
2026-05-27T03:32:19Z,mock-node,default,mock-pod,app,107.572,102.261,16.743,5.797,5.951,16189.743,16692.222,17709.303,16757.864,2.002,0.824,1.093,901.033
2026-05-27T03:32:29Z,mock-node,default,mock-pod,app,106.957,114.654,21.491,5.57,5.768,17840.833,15161.738,23231.29,11715.976,1.735,0.696,0.964,841.516
2026-05-27T03:32:39Z,mock-node,default,mock-pod,app,112.06,82.018,21.531,6.189,8.797,19088.764,13173.013,17190.817,13505.494,2.044,0.993,1.25,834.463
2026-05-27T03:32:49Z,mock-node,default,mock-pod,app,125.884,110.849,22.847,5.076,7.135,14387.693,13546.712,22735.089,13193.673,1.604,1.029,1.037,872.767
2026-05-27T03:32:59Z,mock-node,default,mock-pod,app,164.75,109.022,17.482,5.734,6.815,22081.919,16429.751,20729.778,17177.55,1.995,1.167,1.131,816.259
2026-05-27T03:33:09Z,mock-node,default,mock-pod,app,137.248,79.828,18.417,4.848,7.97,28942.51,17532.18,22307.57,13063.642,1.787,0.952,1.029,675.688
2026-05-27T03:33:19Z,mock-node,default,mock-pod,app,186.269,82.396,23.235,3.248,7.992,20833.351,16459.324,21805.163,15629.725,2.049,0.716,0.893,518.891
2026-05-27T03:33:29Z,mock-node,default,mock-pod,app,164.142,94.151,19.414,4.384,7.302,25536.472,20154.879,19825.227,17898.064,1.524,0.71,0.928,695.005
2026-05-27T03:33:39Z,mock-node,default,mock-pod,app,137.419,92.54,29.075,4.504,8.06,20828.858,15917.671,22792.718,18994.798,1.627,1.024,0.96,842.754
2026-05-27T03:33:49Z,mock-node,default,mock-pod,app,115.537,66.268,13.05,5.394,8.23,20220.922,10320.129,18879.274,13300.773,1.576,0.863,1.105,865.298
2026-05-27T03:33:59Z,mock-node,default,mock-pod,app,149.49,96.944,18.19,5.053,8.048,21663.204,15832.07,19570.542,14696.893,1.807,1.335,1.077,851.47
2026-05-27T03:34:09Z,mock-node,default,mock-pod,app,201.561,108.941,15.33,5.522,9.006,25654.732,19157.653,22311.905,12351.263,1.739,1.04,1.076,677.419
2026-05-27T03:34:19Z,mock-node,default,mock-pod,app,141.347,84.597,20.182,5.252,7.656,16289.495,18982.409,24788.143,14761.617,2.307,1.067,1.099,857.777
2026-05-27T03:34:29Z,mock-node,default,mock-pod,app,132.826,97.748,23.032,4.328,10.36,26269.346,20375.362,25967.726,16670.498,1.899,0.91,0.878,813.913
2026-05-27T03:34:39Z,mock-node,default,mock-pod,app,149.261,99.049,13.94,6.734,10.732,19917.853,17622.737,21426.833,15615.308,1.937,0.982,0.876,821.378
2026-05-27T03:34:49Z,mock-node,default,mock-pod,app,149.459,94.323,17.435,5.03,8.057,21812.63,13448.197,21258.45,17212.307,2.179,0.945,0.926,771.65
2026-05-27T03:34:59Z,mock-node,default,mock-pod,app,166.407,110.964,19.526,4.518,8.451,20613.008,13820.726,17787.763,14771.457,2.201,0.821,0.847,859.887
2026-05-27T03:35:09Z,mock-node,default,mock-pod,app,122.444,91.47,21.057,4.917,6.778,19820.618,15202.736,21008.216,13112.611,2.327,0.749,0.974,800.929
2026-05-27T03:35:19Z,mock-node,default,mock-pod,app,171.636,81.786,21.638,4.575,8.886,25211.862,15037.532,21328.852,12913.335,2.292,1.182,1.005,663.819
2026-05-27T03:35:29Z,mock-node,default,mock-pod,app,159.054,105.513,23.269,5.61,5.803,17960.574,19412.567,16321.874,17545.55,2.565,1.114,1.168,760.075
2026-05-27T03:35:39Z,mock-node,default,mock-pod,app,122.428,88.613,19.403,4.964,8.836,19566.098,16460.407,21272.347,14988.062,2.553,1.066,1.013,775.082
2026-05-27T03:35:49Z,mock-node,default,mock-pod,app,135.932,108.148,20.45,4.191,7.325,19590.208,14930.887,23253.126,12386.278,2.148,1.022,0.823,805.693
2026-05-27T03:35:59Z,mock-node,default,mock-pod,app,147.876,96.769,18.65,5.227,6.002,16748.967,17883.901,23124.957,14971.02,1.82,1.162,0.686,704.051
2026-05-27T03:36:09Z,mock-node,default,mock-pod,app,165.124,98.81,16.903,3.584,9.742,20458.939,13849.039,20163.771,17029.002,1.222,1.167,1.111,550.274
2026-05-27T03:36:19Z,mock-node,default,mock-pod,app,167.345,65.969,23.418,5.299,10.703,18167.893,16011.301,23141.863,13560.164,1.789,0.944,0.989,670.142
2026-05-27T03:36:29Z,mock-node,default,mock-pod,app,160.894,97.334,20.215,6.275,7.607,23919.705,14688.056,22267.357,10646.637,2.059,0.974,0.926,726.73
2026-05-27T03:36:39Z,mock-node,default,mock-pod,app,142.184,80.282,13.421,4.553,7.341,18427.081,13461.415,19592.948,16765.099,1.925,0.926,1.204,917.235
2026-05-27T03:36:49Z,mock-node,default,mock-pod,app,170.741,105.599,19.018,4.903,9.336,18337.791,15712.996,21133.462,15838.637,1.917,1.148,0.973,887.043
2026-05-27T03:36:59Z,mock-node,default,mock-pod,app,174.087,98.9,22.2,4.13,6.427,18143.788,17140.579,24502.377,12249.609,2.092,0.872,0.89,766.833
2026-05-27T03:37:09Z,mock-node,default,mock-pod,app,165.563,92.874,23.539,4.261,9.067,22790.016,16166.891,21431.671,13732.595,1.673,0.939,0.904,1146.815
2026-05-27T03:37:19Z,mock-node,default,mock-pod,app,139.086,112.276,20.606,5.234,8.892,17662.812,18199.656,21129.143,11589.462,2.18,1.083,1.068,990.192
