timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count
2026-05-27T03:16:08Z,mock-node,default,mock-pod,app,326.85,112.337,22.914,5.768,0.168,48886.736,44379.066,19110.67,17404.942,2.179,4.545,0.968,6633.391
2026-05-27T03:16:18Z,mock-node,default,mock-pod,app,355.801,87.092,20.272,6.946,0.19,56556.056,45882.7,20019.755,12373.939,2.056,4.216,1.169,5363.68
2026-05-27T03:16:28Z,mock-node,default,mock-pod,app,301.096,101.523,21.62,5.155,0.202,48174.799,44116.963,16837.373,13585.462,2.001,3.122,0.935,3353.635
2026-05-27T03:16:38Z,mock-node,default,mock-pod,app,269.27,97.674,21.699,4.959,0.193,39373.815,50966.891,21547.907,17460.264,1.735,3.889,0.727,5361.955
2026-05-27T03:16:48Z,mock-node,default,mock-pod,app,342.081,64.385,19.844,5.473,0.147,36309.141,33609.47,18112.325,11843.564,2.009,4.15,1.095,5305.446
2026-05-27T03:16:58Z,mock-node,default,mock-pod,app,367.619,105.718,16.064,4.621,0.168,41925.372,39512.201,20016.431,16103.303,1.524,3.257,0.997,4656.39
2026-05-27T03:17:08Z,mock-node,default,mock-pod,app,285.993,89.147,17.721,5.526,0.211,49341.83,35967.605,19477.485,8876.397,1.706,4.022,0.774,4943.656
2026-05-27T03:17:18Z,mock-node,default,mock-pod,app,306.635,71.403,19.248,4.765,0.214,54589.21,39782.191,17446.134,14675.387,1.98,4.441,1.044,4279.756
2026-05-27T03:17:28Z,mock-node,default,mock-pod,app,239.052,84.963,17.779,4.166,0.197,46316.972,40632.621,21569.901,14070.748,2.697,3.807,1.165,4887.596
2026-05-27T03:17:38Z,mock-node,default,mock-pod,app,350.227,57.925,17.746,5.185,0.218,67523.938,41935.232,23839.524,16724.491,2.284,4.306,0.977,5166.572
2026-05-27T03:17:48Z,mock-node,default,mock-pod,app,251.484,105.948,16.948,5.187,0.264,48324.366,40117.028,23489.121,15059.045,1.758,4.155,1.087,5311.25
2026-05-27T03:17:58Z,mock-node,default,mock-pod,app,265.237,113.659,25.0,5.014,0.208,46786.194,48484.77,17885.157,16516.715,1.856,3.584,1.108,5760.352
2026-05-27T03:18:08Z,mock-node,default,mock-pod,app,299.545,80.855,22.434,4.963,0.209,61421.508,46789.736,18440.488,20138.055,2.001,4.472,0.903,4767.843
2026-05-27T03:18:18Z,mock-node,default,mock-pod,app,221.25,114.12,24.097,4.089,0.155,37842.037,47054.537,18621.352,14863.8,1.906,3.927,0.837,4817.358
2026-05-27T03:18:28Z,mock-node,default,mock-pod,app,235.29,89.035,20.926,5.351,0.193,43222.149,40957.434,18546.07,18523.129,2.23,3.931,0.929,4294.069
2026-05-27T03:18:38Z,mock-node,default,mock-pod,app,257.825,85.235,20.884,5.387,0.217,65740.119,35770.874,20038.856,21287.888,1.44,3.687,1.025,4911.162
2026-05-27T03:18:48Z,mock-node,default,mock-pod,app,318.354,86.777,21.098,5.04,0.223,35805.577,34689.765,19993.34,12678.34,1.687,4.377,0.903,5257.14
2026-05-27T03:18:58Z,mock-node,default,mock-pod,app,333.56,94.138,21.524,4.922,0.158,49774.479,42725.417,18411.79,14776.045,2.225,3.473,1.096,6141.061
2026-05-27T03:19:08Z,mock-node,default,mock-pod,app,275.045,91.978,19.549,6.155,0.209,56732.973,35859.525,19951.582,14977.848,1.467,4.864,1.135,3540.616
2026-05-27T03:19:18Z,mock-node,default,mock-pod,app,333.496,88.229,21.345,5.275,0.155,48409.669,48955.698,18275.427,12698.628,1.592,3.267,1.05,6018.661
2026-05-27T03:19:28Z,mock-node,default,mock-pod,app,319.325,93.314,26.701,4.61,0.18,53963.412,43291.202,16955.825,12367.551,2.087,4.148,0.804,4654.381
2026-05-27T03:19:38Z,mock-node,default,mock-pod,app,275.58,96.211,19.65,4.935,0.189,57901.659,48344.56,18899.069,16903.747,1.773,4.043,1.112,5890.238
2026-05-27T03:19:48Z,mock-node,default,mock-pod,app,282.785,89.0,20.589,3.876,0.2,44930.915,42228.876,16610.087,10552.055,2.011,4.156,0.918,5439.97
2026-05-27T03:19:58Z,mock-node,default,mock-pod,app,287.707,81.823,21.433,3.824,0.18,49844.212,45093.395,19511.848,15694.07,1.803,4.181,1.25,4305.816
2026-05-27T03:20:08Z,mock-node,default,mock-pod,app,406.48,81.308,20.051,5.13,0.231,40722.325,27396.724,21818.025,16789.738,2.187,5.578,1.031,4982.801
2026-05-27T03:20:18Z,mock-node,default,mock-pod,app,341.816,94.979,24.991,4.071,0.189,24164.712,44874.496,18882.822,17078.916,2.646,3.996,0.962,4440.302
2026-05-27T03:20:28Z,mock-node,default,mock-pod,app,262.295,81.49,21.918,5.028,0.202,48700.461,45486.183,21481.922,14680.991,2.199,3.909,0.827,5847.829
2026-05-27T03:20:38Z,mock-node,default,mock-pod,app,320.938,77.077,23.236,5.259,0.153,62074.615,42000.921,22674.349,15445.141,1.955,3.071,1.146,4821.684
2026-05-27T03:20:48Z,mock-node,default,mock-pod,app,287.107,94.737,20.234,5.507,0.189,49726.496,27166.333,18730.099,16520.357,2.401,3.782,0.982,5940.085
2026-05-27T03:20:58Z,mock-node,default,mock-pod,app,285.339,99.909,25.035,5.03,0.237,44671.303,41246.03,19767.932,15258.555,2.339,5.434,0.9,4385.914
2026-05-27T03:21:08Z,mock-node,default,mock-pod,app,322.382,75.756,21.491,5.429,0.192,53983.948,30704.096,22279.643,11524.123,1.791,3.666,0.94,5418.312
2026-05-27T03:21:18Z,mock-node,default,mock-pod,app,303.674,84.635,21.63,6.186,0.2,52743.485,47438.184,20803.48,12111.344,2.747,5.325,0.702,4771.807
2026-05-27T03:21:28Z,mock-node,default,mock-pod,app,318.778,103.037,22.007,4.796,0.168,50772.172,46200.615,16731.15,12688.825,1.993,2.838,0.961,4485.696
2026-05-27T03:21:38Z,mock-node,default,mock-pod,app,320.284,80.526,17.354,4.704,0.199,45015.062,40072.717,22250.66,17666.52,2.511,3.53,0.937,3012.333
2026-05-27T03:21:48Z,mock-node,default,mock-pod,app,385.47,80.216,19.9,5.392,0.159,53479.341,39841.652,14521.911,15657.013,2.358,2.879,1.121,4950.635
2026-05-27T03:21:58Z,mock-node,default,mock-pod,app,321.367,95.96,23.912,4.832,0.226,46925.639,44367.601,17558.053,14756.233,2.519,4.267,0.976,3975.738
2026-05-27T03:22:08Z,mock-node,default,mock-pod,app,264.444,92.614,22.818,5.32,0.216,49686.838,48112.117,18827.629,13763.128,2.266,4.038,0.958,4385.206
2026-05-27T03:22:18Z,mock-node,default,mock-pod,app,288.44,98.418,21.061,4.093,0.213,51342.633,33998.938,22318.504,14369.058,1.899,4.477,1.198,4304.231
2026-05-27T03:22:28Z,mock-node,default,mock-pod,app,319.722,78.173,26.943,4.63,0.236,45145.118,44867.825,26656.629,9282.805,1.87,4.3,0.986,4318.701
2026-05-27T03:22:38Z,mock-node,default,mock-pod,app,396.847,91.073,15.067,5.641,0.148,58631.366,36533.495,20434.519,17837.154,2.035,3.165,0.746,5651.463
2026-05-27T03:22:48Z,mock-node,default,mock-pod,app,333.319,78.987,22.579,5.372,0.219,33058.22,38187.447,22701.229,16650.266,2.264,2.526,1.025,5154.381
2026-05-27T03:22:58Z,mock-node,default,mock-pod,app,414.837,77.124,19.012,5.027,0.227,46675.038,46883.486,17636.28,15600.456,1.842,4.095,0.896,3649.954
2026-05-27T03:23:08Z,mock-node,default,mock-pod,app,349.189,94.096,18.324,5.151,0.23,42668.914,39337.868,21617.49,16183.849,1.899,2.736,1.186,5036.372
2026-05-27T03:23:18Z,mock-node,default,mock-pod,app,300.588,86.24,20.79,4.681,0.169,44451.745,36419.001,18162.946,12392.887,2.191,3.214,1.099,4069.446
2026-05-27T03:23:28Z,mock-node,default,mock-pod,app,315.861,108.55,20.61,4.452,0.201,51111.018,29597.164,18176.95,15366.771,1.859,4.048,1.11,5351.926
2026-05-27T03:23:38Z,mock-node,default,mock-pod,app,340.756,97.945,19.136,4.986,0.192,47650.783,38922.014,14825.891,14250.355,1.993,3.416,0.996,5171.179
2026-05-27T03:23:48Z,mock-node,default,mock-pod,app,292.602,118.035,12.181,4.845,0.145,57349.786,55924.815,12493.979,15287.82,2.156,3.819,1.083,3185.057
2026-05-27T03:23:58Z,mock-node,default,mock-pod,app,338.341,95.022,20.068,4.559,0.219,46359.603,41338.734,18469.744,9944.668,1.991,4.121,1.113,4169.221
2026-05-27T03:24:08Z,mock-node,default,mock-pod,app,298.511,98.331,20.436,5.932,0.26,43185.272,28474.588,22569.893,18441.252,2.277,4.488,0.907,4286.242
2026-05-27T03:24:18Z,mock-node,default,mock-pod,app,339.978,77.694,14.56,4.252,0.275,64425.462,35881.234,17813.15,15520.682,1.775,4.786,0.988,4017.862
2026-05-27T03:24:28Z,mock-node,default,mock-pod,app,358.9,82.128,20.664,4.991,0.191,52436.974,35845.033,14466.571,10032.057,1.62,3.545,0.997,4839.814
2026-05-27T03:24:38Z,mock-node,default,mock-pod,app,325.022,91.618,17.62,4.468,0.136,48731.464,42909.152,21588.971,14726.794,1.948,4.562,1.002,5331.234
2026-05-27T03:24:48Z,mock-node,default,mock-pod,app,326.213,92.878,23.919,4.57,0.189,43940.135,35216.885,24667.969,18958.461,2.007,4.341,1.176,5381.375
2026-05-27T03:24:58Z,mock-node,default,mock-pod,app,354.241,72.95,18.082,5.339,0.243,50778.932,34849.383,18936.471,13513.69,1.743,4.901,0.906,4814.703
2026-05-27T03:25:08Z,mock-node,default,mock-pod,app,397.309,105.994,21.008,4.541,0.212,62162.607,43738.246,23784.64,15220.703,2.155,3.879,1.064,5736.324
2026-05-27T03:25:18Z,mock-node,default,mock-pod,app,235.599,89.156,20.721,4.572,0.191,55901.819,52009.893,21888.362,15733.753,1.535,5.157,1.012,4775.643
2026-05-27T03:25:28Z,mock-node,default,mock-pod,app,249.672,89.233,16.712,5.053,0.214,50234.268,41677.925,17444.519,18216.96,1.804,2.909,0.972,4250.106
2026-05-27T03:25:38Z,mock-node,default,mock-pod,app,254.56,85.209,20.874,4.114,0.196,60700.436,44096.453,19544.069,15287.411,1.964,3.971,1.11,4733.383
2026-05-27T03:25:48Z,mock-node,default,mock-pod,app,191.8,89.71,17.332,5.488,0.182,51113.128,53063.676,16859.332,12469.56,1.577,2.563,0.718,5062.472
2026-05-27T03:25:58Z,mock-node,default,mock-pod,app,271.287,64.78,15.552,5.463,0.177,47248.68,41982.75,24069.192,19367.304,2.31,4.086,1.028,6097.562
2026-05-27T03:26:08Z,mock-node,default,mock-pod,app,364.287,85.808,21.373,5.215,0.202,46249.692,32041.148,18397.935,11525.668,2.367,4.322,0.819,5804.997
2026-05-27T03:26:18Z,mock-node,default,mock-pod,app,340.128,64.234,25.524,5.607,0.262,40766.586,43184.251,21269.236,15454.167,2.051,4.632,0.776,3905.689
2026-05-27T03:26:28Z,mock-node,default,mock-pod,app,237.261,82.472,18.184,5.276,0.208,50234.969,35940.219,18674.248,17143.046,2.229,4.061,0.952,5918.168
2026-05-27T03:26:38Z,mock-node,default,mock-pod,app,273.263,98.757,23.461,4.801,0.225,41632.334,46075.531,20598.921,11429.959,2.201,3.465,1.192,4311.13
2026-05-27T03:26:48Z,mock-node,default,mock-pod,app,292.587,93.82,19.003,5.195,0.183,55038.702,40032.902,20633.248,8806.694,2.348,4.019,0.733,4868.741
2026-05-27T03:26:58Z,mock-node,default,mock-pod,app,321.024,104.455,16.752,6.16,0.195,67960.538,39122.497,22039.175,14175.128,1.665,4.658,1.136,5907.755
2026-05-27T03:27:08Z,mock-node,default,mock-pod,app,338.564,82.262,15.013,4.512,0.18,43886.002,43494.347,20983.399,14393.02,2.052,3.913,1.032,5341.481
2026-05-27T03:27:18Z,mock-node,default,mock-pod,app,343.175,80.74,15.48,6.071,0.203,58292.926,30141.323,19010.005,15060.927,1.568,3.69,1.109,5576.561
2026-05-27T03:27:28Z,mock-node,default,mock-pod,app,371.734,78.342,15.796,5.39,0.228,51447.751,32191.26,22346.329,16783.279,2.166,3.708,1.046,5369.308
2026-05-27T03:27:38Z,mock-node,default,mock-pod,app,274.856,65.11,20.986,5.361,0.2,56668.414,36480.201,19753.152,14313.316,2.171,4.957,0.962,6279.592
2026-05-27T03:27:48Z,mock-node,default,mock-pod,app,368.804,100.674,21.761,6.328,0.195,49160.334,33624.587,21418.487,18025.852,2.16,4.254,0.97,4922.104
2026-05-27T03:27:58Z,mock-node,default,mock-pod,app,235.872,104.159,18.77,4.172,0.177,43815.856,45131.675,23174.49,11945.113,2.278,4.533,0.913,3729.708
2026-05-27T03:28:08Z,mock-node,default,mock-pod,app,266.455,81.444,21.027,4.732,0.139,51752.037,30794.549,22716.391,12284.59,1.792,3.487,0.919,5734.566
2026-05-27T03:28:18Z,mock-node,default,mock-pod,app,338.34,98.123,20.958,3.839,0.184,45861.784,34135.084,21527.273,13332.542,1.787,3.373,0.691,5228.58
2026-05-27T03:28:28Z,mock-node,default,mock-pod,app,359.888,92.359,17.07,2.971,0.205,59122.215,41783.376,22781.424,18325.908,2.338,3.735,1.158,5358.482
2026-05-27T03:28:38Z,mock-node,default,mock-pod,app,230.834,84.528,15.729,4.918,0.217,41990.196,27665.236,23895.014,15847.906,2.441,3.206,1.159,6293.234
2026-05-27T03:28:48Z,mock-node,default,mock-pod,app,390.321,87.164,20.807,4.884,0.23,57783.42,40521.889,15922.743,16667.456,1.859,4.377,1.039,5969.029
2026-05-27T03:28:58Z,mock-node,default,mock-pod,app,351.194,83.912,21.047,6.323,0.184,53250.77,47144.511,23770.655,16166.861,1.604,3.243,1.037,5078.887
2026-05-27T03:29:08Z,mock-node,default,mock-pod,app,414.648,78.371,23.413,5.578,0.15,43862.756,40997.453,18519.357,14652.499,2.141,3.514,1.07,4341.875
2026-05-27T03:29:18Z,mock-node,default,mock-pod,app,275.491,97.247,18.28,5.215,0.248,50203.143,39123.555,22205.868,14177.467,2.325,3.23,1.093,4431.303
2026-05-27T03:29:28Z,mock-node,default,mock-pod,app,264.057,113.891,17.45,6.318,0.22,60897.647,34139.49,23596.845,18277.688,1.965,3.923,1.368,4927.762
2026-05-27T03:29:38Z,mock-node,default,mock-pod,app,280.983,81.496,21.338,5.248,0.205,62910.94,38032.895,21419.379,18283.263,1.699,4.623,1.275,3824.577
2026-05-27T03:29:48Z,mock-node,default,mock-pod,app,250.611,75.981,14.461,5.34,0.144,53741.321,48718.85,15154.515,14287.913,1.425,4.467,0.889,4608.617
2026-05-27T03:29:58Z,mock-node,default,mock-pod,app,302.447,97.359,18.96,5.011,0.184,50859.925,32964.474,20190.885,10652.506,1.853,5.149,1.012,3892.813
2026-05-27T03:30:08Z,mock-node,default,mock-pod,app,311.571,76.873,15.046,4.448,0.222,52879.189,39418.055,17220.238,12573.198,2.405,4.147,0.857,3280.151
2026-05-27T03:30:18Z,mock-node,default,mock-pod,app,238.352,123.414,16.553,4.942,0.206,48817.99,38330.623,15880.344,12635.097,2.507,3.546,1.127,3580.414
2026-05-27T03:30:28Z,mock-node,default,mock-pod,app,287.663,93.525,23.11,4.158,0.218,52894.856,35574.063,21431.503,12979.463,1.761,3.989,0.593,4721.087
2026-05-27T03:30:38Z,mock-node,default,mock-pod,app,254.997,70.252,18.725,5.572,0.188,59493.889,33042.316,16062.969,18490.111,2.12,4.567,0.876,5379.174
2026-05-27T03:30:48Z,mock-node,default,mock-pod,app,311.686,98.756,20.076,5.905,0.181,42771.85,31134.547,23481.794,13338.694,1.687,3.436,0.933,3884.685
2026-05-27T03:30:58Z,mock-node,default,mock-pod,app,286.93,81.532,18.346,4.28,0.201,46543.514,40689.112,20747.995,15765.439,1.343,3.679,0.881,5357.472
2026-05-27T03:31:08Z,mock-node,default,mock-pod,app,229.004,80.355,19.118,4.748,0.23,46679.605,45788.08,15603.181,10922.645,2.366,4.261,1.073,4888.704
2026-05-27T03:31:18Z,mock-node,default,mock-pod,app,321.794,73.586,22.846,4.601,0.23,50658.071,28157.715,16138.657,17537.322,1.959,3.763,1.036,4493.932
2026-05-27T03:31:28Z,mock-node,default,mock-pod,app,275.496,91.382,20.433,6.138,0.201,64098.299,50816.396,25149.891,17388.286,2.039,4.082,0.979,4273.595
2026-05-27T03:31:38Z,mock-node,default,mock-pod,app,297.01,81.349,24.92,5.401,0.187,35633.043,39680.053,18751.24,12556.89,1.659,2.65,1.085,4752.694
2026-05-27T03:31:48Z,mock-node,default,mock-pod,app,416.147,89.582,19.555,6.083,0.204,51254.998,37770.545,18184.207,18373.644,2.3,5.03,0.948,4821.689
2026-05-27T03:31:58Z,mock-node,default,mock-pod,app,260.365,103.057,15.821,5.423,0.233,60584.045,34361.248,23269.09,13394.39,1.773,3.206,1.173,5986.894
2026-05-27T03:32:08Z,mock-node,default,mock-pod,app,273.252,79.747,18.983,6.881,0.23,45930.909,29234.552,17982.098,17671.228,2.56,3.84,0.896,4432.854
2026-05-27T03:32:18Z,mock-node,default,mock-pod,app,215.144,102.261,16.743,5.797,0.149,40474.357,41730.554,17709.303,16757.864,2.002,3.295,1.093,5406.198
2026-05-27T03:32:28Z,mock-node,default,mock-pod,app,213.915,114.654,21.491,5.57,0.144,44602.084,37904.344,23231.29,11715.976,1.735,2.782,0.964,5049.097
2026-05-27T03:32:38Z,mock-node,default,mock-pod,app,224.12,82.018,21.531,6.189,0.22,47721.911,32932.533,17190.817,13505.494,2.044,3.97,1.25,5006.775
2026-05-27T03:32:48Z,mock-node,default,mock-pod,app,251.767,110.849,22.847,5.076,0.178,35969.233,33866.779,22735.089,13193.673,1.604,4.117,1.037,5236.601
2026-05-27T03:32:58Z,mock-node,default,mock-pod,app,329.5,109.022,17.482,5.734,0.17,55204.798,41074.379,20729.778,17177.55,1.995,4.667,1.131,4897.555
2026-05-27T03:33:08Z,mock-node,default,mock-pod,app,274.496,79.828,18.417,4.848,0.199,72356.274,43830.451,22307.57,13063.642,1.787,3.809,1.029,4054.13
2026-05-27T03:33:18Z,mock-node,default,mock-pod,app,372.537,82.396,23.235,3.248,0.2,52083.378,41148.31,21805.163,15629.725,2.049,2.864,0.893,3113.348
2026-05-27T03:33:28Z,mock-node,default,mock-pod,app,328.283,94.151,19.414,4.384,0.183,63841.179,50387.198,19825.227,17898.064,1.524,2.839,0.928,4170.032
2026-05-27T03:33:38Z,mock-node,default,mock-pod,app,274.838,92.54,29.075,4.504,0.201,52072.144,39794.177,22792.718,18994.798,1.627,4.097,0.96,5056.521
2026-05-27T03:33:48Z,mock-node,default,mock-pod,app,231.073,66.268,13.05,5.394,0.206,50552.305,25800.323,18879.274,13300.773,1.576,3.451,1.105,5191.786
2026-05-27T03:33:58Z,mock-node,default,mock-pod,app,298.98,96.944,18.19,5.053,0.201,54158.01,39580.176,19570.542,14696.893,1.807,5.34,1.077,5108.818
2026-05-27T03:34:08Z,mock-node,default,mock-pod,app,403.123,108.941,15.33,5.522,0.225,64136.829,47894.132,22311.905,12351.263,1.739,4.161,1.076,4064.514
2026-05-27T03:34:18Z,mock-node,default,mock-pod,app,282.695,84.597,20.182,5.252,0.191,40723.738,47456.024,24788.143,14761.617,2.307,4.267,1.099,5146.664
2026-05-27T03:34:28Z,mock-node,default,mock-pod,app,265.651,97.748,23.032,4.328,0.259,65673.364,50938.406,25967.726,16670.498,1.899,3.64,0.878,4883.476
2026-05-27T03:34:38Z,mock-node,default,mock-pod,app,298.522,99.049,13.94,6.734,0.268,49794.632,44056.842,21426.833,15615.308,1.937,3.926,0.876,4928.268
2026-05-27T03:34:48Z,mock-node,default,mock-pod,app,298.917,94.323,17.435,5.03,0.201,54531.574,33620.492,21258.45,17212.307,2.179,3.779,0.926,4629.899
2026-05-27T03:34:58Z,mock-node,default,mock-pod,app,332.814,110.964,19.526,4.518,0.211,51532.52,34551.816,17787.763,14771.457,2.201,3.284,0.847,5159.322
2026-05-27T03:35:08Z,mock-node,default,mock-pod,app,244.887,91.47,21.057,4.917,0.169,49551.545,38006.84,21008.216,13112.611,2.327,2.995,0.974,4805.572
2026-05-27T03:35:18Z,mock-node,default,mock-pod,app,343.272,81.786,21.638,4.575,0.222,63029.654,37593.83,21328.852,12913.335,2.292,4.726,1.005,3982.913
2026-05-27T03:35:28Z,mock-node,default,mock-pod,app,318.108,105.513,23.269,5.61,0.145,44901.435,48531.418,16321.874,17545.55,2.565,4.457,1.168,4560.451
2026-05-27T03:35:38Z,mock-node,default,mock-pod,app,244.856,88.613,19.403,4.964,0.221,48915.245,41151.018,21272.347,14988.062,2.553,4.265,1.013,4650.495
2026-05-27T03:35:48Z,mock-node,default,mock-pod,app,271.864,108.148,20.45,4.191,0.183,48975.52,37327.217,23253.126,12386.278,2.148,4.086,0.823,4834.161
2026-05-27T03:35:58Z,mock-node,default,mock-pod,app,295.751,96.769,18.65,5.227,0.15,41872.417,44709.752,23124.957,14971.02,1.82,4.65,0.686,4224.304
2026-05-27T03:36:08Z,mock-node,default,mock-pod,app,330.247,98.81,16.903,3.584,0.244,51147.348,34622.599,20163.771,17029.002,1.222,4.666,1.111,3301.647
2026-05-27T03:36:18Z,mock-node,default,mock-pod,app,334.69,65.969,23.418,5.299,0.268,45419.731,40028.252,23141.863,13560.164,1.789,3.777,0.989,4020.854
2026-05-27T03:36:28Z,mock-node,default,mock-pod,app,321.789,97.334,20.215,6.275,0.19,59799.263,36720.14,22267.357,10646.637,2.059,3.895,0.926,4360.377
2026-05-27T03:36:38Z,mock-node,default,mock-pod,app,284.367,80.282,13.421,4.553,0.184,46067.702,33653.538,19592.948,16765.099,1.925,3.704,1.204,5503.409
2026-05-27T03:36:48Z,mock-node,default,mock-pod,app,341.483,105.599,19.018,4.903,0.233,45844.476,39282.49,21133.462,15838.637,1.917,4.59,0.973,5322.258
2026-05-27T03:36:58Z,mock-node,default,mock-pod,app,348.175,98.9,22.2,4.13,0.161,45359.469,42851.448,24502.377,12249.609,2.092,3.488,0.89,4600.996
