timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count
2026-05-27T03:18:58Z,mock-node,default,mock-pod,app,152.138,111.447,19.496,4.372,0.224,54675.333,37249.284,20066.06,15293.803,2.093,0.743,0.819,806.653
2026-05-27T03:19:08Z,mock-node,default,mock-pod,app,155.849,82.921,14.719,6.008,0.191,42149.661,49568.243,23397.26,17335.101,2.25,1.085,0.854,803.656
2026-05-27T03:19:18Z,mock-node,default,mock-pod,app,157.996,98.548,21.426,4.244,0.182,47508.375,38826.227,17379.445,10897.076,1.635,1.046,0.998,869.583
2026-05-27T03:19:28Z,mock-node,default,mock-pod,app,107.536,84.382,22.672,3.528,0.168,37508.547,47267.31,20092.706,13708.573,2.045,0.986,1.136,940.316
2026-05-27T03:19:38Z,mock-node,default,mock-pod,app,170.581,94.632,22.29,5.609,0.235,36225.688,42073.519,20234.957,15358.859,1.925,0.989,1.074,823.882
2026-05-27T03:19:48Z,mock-node,default,mock-pod,app,152.883,75.515,16.231,4.439,0.147,46126.234,34905.858,14610.63,10637.652,1.859,0.913,1.326,903.636
2026-05-27T03:19:58Z,mock-node,default,mock-pod,app,132.414,83.257,16.967,4.409,0.189,49631.112,36260.927,22466.425,16449.552,2.587,0.804,1.101,755.069
2026-05-27T03:20:08Z,mock-node,default,mock-pod,app,113.864,85.93,15.071,4.98,0.282,59788.68,50923.443,23582.731,11516.429,2.124,1.021,1.065,675.409
2026-05-27T03:20:18Z,mock-node,default,mock-pod,app,105.396,118.409,23.577,5.23,0.185,51369.063,32557.945,22879.281,15371.19,1.955,0.935,0.99,815.825
2026-05-27T03:20:28Z,mock-node,default,mock-pod,app,140.944,102.989,20.63,4.929,0.174,59133.964,47781.827,22066.997,10851.682,1.895,1.149,1.006,953.103
2026-05-27T03:20:38Z,mock-node,default,mock-pod,app,140.131,100.754,21.574,3.165,0.188,48220.974,36237.983,17320.915,18576.842,1.964,1.118,0.799,550.62
2026-05-27T03:20:48Z,mock-node,default,mock-pod,app,139.357,95.497,17.831,5.398,0.224,46634.726,39641.357,17786.641,17430.166,2.531,1.074,0.924,715.344
2026-05-27T03:20:58Z,mock-node,default,mock-pod,app,143.727,102.014,17.729,6.109,0.163,49939.134,47903.744,25350.865,14083.544,2.238,1.38,1.175,537.037
2026-05-27T03:21:08Z,mock-node,default,mock-pod,app,156.324,122.079,16.514,5.685,0.137,61908.84,34939.517,22423.588,17050.862,1.165,0.785,1.049,617.273
2026-05-27T03:21:18Z,mock-node,default,mock-pod,app,149.551,77.213,24.029,4.618,0.173,54817.147,47335.413,19530.922,15629.697,2.148,0.926,0.822,863.893
2026-05-27T03:21:28Z,mock-node,default,mock-pod,app,142.056,71.527,22.565,5.326,0.204,44346.628,38664.192,21828.961,16091.02,1.753,0.865,1.051,822.092
2026-05-27T03:21:38Z,mock-node,default,mock-pod,app,169.091,74.364,22.764,6.323,0.228,50983.448,45436.859,16138.761,14002.3,2.618,0.755,0.826,898.739
2026-05-27T03:21:48Z,mock-node,default,mock-pod,app,135.224,82.371,16.642,6.262,0.182,47917.89,29121.46,22309.919,14979.97,2.15,1.237,1.023,656.962
2026-05-27T03:21:58Z,mock-node,default,mock-pod,app,127.194,91.114,23.962,4.101,0.193,48912.139,43944.449,17326.012,15701.315,2.235,0.994,0.985,874.255
2026-05-27T03:22:08Z,mock-node,default,mock-pod,app,163.082,106.988,16.763,5.923,0.193,41458.285,36680.631,16299.162,14549.164,2.31,0.663,0.823,892.187
2026-05-27T03:22:18Z,mock-node,default,mock-pod,app,143.228,100.7,16.017,4.96,0.122,43650.082,44439.439,23646.444,18670.668,1.983,0.868,0.942,569.824
2026-05-27T03:22:28Z,mock-node,default,mock-pod,app,180.478,105.903,17.271,6.374,0.159,54197.095,35147.948,14785.116,15890.657,1.652,1.179,0.865,812.661
2026-05-27T03:22:38Z,mock-node,default,mock-pod,app,139.223,91.828,18.103,5.615,0.218,50524.87,39238.46,25913.969,13434.318,1.868,1.116,0.998,603.907
2026-05-27T03:22:48Z,mock-node,default,mock-pod,app,146.807,84.813,17.017,5.146,0.166,48122.457,33186.829,24685.084,14363.845,2.133,1.043,1.106,781.915
2026-05-27T03:22:58Z,mock-node,default,mock-pod,app,166.963,91.687,12.662,5.234,0.161,57121.822,41311.038,18881.376,9323.159,1.359,0.823,0.943,634.423
2026-05-27T03:23:08Z,mock-node,default,mock-pod,app,194.647,96.185,19.734,4.26,0.19,48218.339,37342.596,19766.691,16810.516,1.472,1.034,1.165,635.73
2026-05-27T03:23:18Z,mock-node,default,mock-pod,app,145.734,84.833,16.569,5.712,0.19,58587.489,42466.893,19162.638,15646.319,1.887,0.754,1.213,843.93
2026-05-27T03:23:28Z,mock-node,default,mock-pod,app,176.017,65.544,23.141,5.618,0.199,34094.3,40601.955,17996.705,14565.583,2.017,0.864,0.98,801.385
2026-05-27T03:23:38Z,mock-node,default,mock-pod,app,182.849,88.632,27.054,4.113,0.196,59296.939,30571.263,21857.947,15888.952,1.819,0.964,1.232,746.136
2026-05-27T03:23:48Z,mock-node,default,mock-pod,app,156.264,95.835,23.624,3.45,0.156,39939.227,38318.441,21840.493,16871.448,1.914,1.227,0.989,882.886
2026-05-27T03:23:58Z,mock-node,default,mock-pod,app,132.901,101.249,17.842,5.869,0.226,64021.377,37449.356,16514.701,16866.685,2.095,0.921,0.799,895.985
2026-05-27T03:24:08Z,mock-node,default,mock-pod,app,106.126,83.711,23.209,4.811,0.214,53677.2,43561.308,23175.99,16470.595,1.887,0.815,0.957,721.17
2026-05-27T03:24:18Z,mock-node,default,mock-pod,app,159.107,106.605,22.348,4.478,0.206,50040.179,37175.487,23899.263,16383.277,2.108,0.817,0.606,711.897
2026-05-27T03:24:28Z,mock-node,default,mock-pod,app,175.647,87.099,19.925,4.802,0.214,49933.617,50286.297,19636.233,14408.66,2.426,1.113,1.104,863.292
2026-05-27T03:24:38Z,mock-node,default,mock-pod,app,149.129,94.282,21.61,5.08,0.144,60329.698,37117.637,18293.618,14230.319,1.783,0.868,0.987,906.088
2026-05-27T03:24:48Z,mock-node,default,mock-pod,app,143.353,96.383,15.946,5.567,0.166,55246.563,35551.993,18197.903,12173.866,1.619,0.966,0.854,773.249
2026-05-27T03:24:58Z,mock-node,default,mock-pod,app,175.565,78.606,19.048,4.924,0.181,49750.728,41396.866,23126.752,13362.409,1.935,0.976,1.183,679.778
2026-05-27T03:25:08Z,mock-node,default,mock-pod,app,153.827,100.378,21.76,4.469,0.169,36114.848,36791.5,19235.162,11630.433,2.253,1.024,0.964,736.369
2026-05-27T03:25:18Z,mock-node,default,mock-pod,app,160.654,86.136,21.519,4.639,0.232,37781.887,33569.716,25400.457,17350.107,2.492,0.881,1.109,920.068
2026-05-27T03:25:28Z,mock-node,default,mock-pod,app,170.578,87.522,24.414,5.312,0.161,68479.612,40760.947,23768.751,13438.702,1.72,1.132,1.123,710.602
2026-05-27T03:25:38Z,mock-node,default,mock-pod,app,155.549,72.067,13.831,5.819,0.166,55568.179,46393.01,21111.811,18414.925,2.109,1.044,1.0,850.401
2026-05-27T03:25:48Z,mock-node,default,mock-pod,app,157.931,77.345,19.857,4.718,0.285,59199.748,35264.197,21785.115,11056.212,2.017,1.273,1.012,953.953
2026-05-27T03:25:58Z,mock-node,default,mock-pod,app,141.717,96.186,21.122,3.353,0.176,64217.224,35005.482,23612.937,18868.018,1.986,1.151,1.055,728.628
2026-05-27T03:26:08Z,mock-node,default,mock-pod,app,163.165,95.878,17.04,4.666,0.16,47471.161,39757.385,17060.885,10802.659,2.202,1.19,0.863,808.64
2026-05-27T03:26:18Z,mock-node,default,mock-pod,app,134.944,54.42,26.341,5.217,0.158,59514.557,44340.999,24240.816,16648.378,2.159,1.215,0.959,828.727
2026-05-27T03:26:28Z,mock-node,default,mock-pod,app,125.56,74.531,20.63,5.174,0.152,52797.148,46067.726,16230.049,14235.577,2.514,0.873,1.086,894.253
2026-05-27T03:26:38Z,mock-node,default,mock-pod,app,154.018,91.968,21.702,5.215,0.204,38931.013,41466.679,17635.864,18367.662,2.665,1.167,0.677,919.77
2026-05-27T03:26:48Z,mock-node,default,mock-pod,app,152.663,75.304,16.351,5.795,0.181,49400.437,40392.796,22826.401,8977.403,2.369,0.878,0.939,874.162
2026-05-27T03:26:58Z,mock-node,default,mock-pod,app,158.246,58.787,21.807,4.885,0.169,45402.318,30418.462,22349.767,18323.325,1.811,0.929,0.781,715.211
2026-05-27T03:27:08Z,mock-node,default,mock-pod,app,127.057,90.307,25.216,5.79,0.229,42712.695,45011.725,17840.468,13005.808,2.22,0.985,1.373,822.848
2026-05-27T03:27:18Z,mock-node,default,mock-pod,app,143.101,100.081,16.521,5.51,0.247,48975.276,36910.995,23374.221,12481.579,2.112,0.921,1.045,705.645
2026-05-27T03:27:28Z,mock-node,default,mock-pod,app,163.637,97.58,25.265,4.726,0.213,36781.034,35275.087,20798.66,11919.01,1.968,0.865,1.072,871.936
2026-05-27T03:27:38Z,mock-node,default,mock-pod,app,139.36,98.863,18.33,5.086,0.216,54179.654,43559.978,25094.628,13545.062,1.953,0.725,1.131,665.298
2026-05-27T03:27:48Z,mock-node,default,mock-pod,app,136.605,83.085,21.25,4.788,0.191,50582.001,37987.81,19932.385,12790.799,1.835,0.817,1.128,908.255
2026-05-27T03:27:58Z,mock-node,default,mock-pod,app,164.935,94.507,18.189,5.416,0.154,31234.959,32871.044,24485.959,15551.123,2.466,0.893,1.152,990.968
2026-05-27T03:28:08Z,mock-node,default,mock-pod,app,172.279,93.853,23.236,4.658,0.253,41340.107,35443.306,20068.653,13274.761,2.526,1.101,0.89,1001.104
2026-05-27T03:28:18Z,mock-node,default,mock-pod,app,180.524,84.883,24.688,5.889,0.185,45810.295,41868.821,23447.269,18533.782,2.451,0.927,0.732,597.405
2026-05-27T03:28:28Z,mock-node,default,mock-pod,app,183.993,104.276,23.551,4.998,0.203,53648.816,42772.105,20244.869,12814.917,1.589,1.023,0.976,970.115
2026-05-27T03:28:38Z,mock-node,default,mock-pod,app,125.995,63.177,14.102,4.973,0.25,47416.618,35793.547,21135.832,18467.789,2.326,1.132,1.14,765.161
2026-05-27T03:28:48Z,mock-node,default,mock-pod,app,151.946,95.581,25.442,3.346,0.184,52791.193,38542.724,19613.372,14402.243,1.714,1.076,1.194,756.794
2026-05-27T03:28:58Z,mock-node,default,mock-pod,app,159.89,104.987,18.031,4.932,0.161,61858.51,50321.901,19396.424,19495.27,2.257,0.725,1.073,830.121
2026-05-27T03:29:08Z,mock-node,default,mock-pod,app,161.397,99.22,18.639,5.852,0.209,64224.328,39324.861,12477.558,19302.926,2.167,0.724,0.909,704.529
2026-05-27T03:29:18Z,mock-node,default,mock-pod,app,171.053,81.498,23.487,4.62,0.229,45416.905,32832.879,21774.572,14474.662,2.156,0.752,0.844,758.299
2026-05-27T03:29:28Z,mock-node,default,mock-pod,app,194.346,95.396,14.954,2.638,0.256,52494.607,32401.632,22963.176,16922.617,2.644,1.029,0.925,898.378
2026-05-27T03:29:38Z,mock-node,default,mock-pod,app,119.572,83.956,17.001,4.571,0.161,39135.223,33334.43,21171.346,15068.798,1.977,1.071,1.113,857.358
2026-05-27T03:29:48Z,mock-node,default,mock-pod,app,196.649,93.85,21.15,4.634,0.233,60738.869,22175.389,22454.93,12527.421,2.106,1.013,0.811,637.33
2026-05-27T03:29:58Z,mock-node,default,mock-pod,app,144.223,125.451,16.277,4.695,0.191,47992.656,46751.092,26175.723,14898.228,2.124,0.951,1.236,793.366
2026-05-27T03:30:08Z,mock-node,default,mock-pod,app,165.423,87.379,23.383,4.95,0.175,64338.654,28312.205,20518.373,14200.26,1.726,1.314,1.051,750.393
2026-05-27T03:30:18Z,mock-node,default,mock-pod,app,129.991,94.56,19.988,4.819,0.18,61442.659,41309.572,19436.263,12177.479,1.767,1.11,0.887,878.448
2026-05-27T03:30:28Z,mock-node,default,mock-pod,app,147.485,95.352,21.045,4.672,0.192,49483.881,43945.094,27225.014,16962.176,1.607,1.333,0.982,716.652
2026-05-27T03:30:38Z,mock-node,default,mock-pod,app,152.811,89.239,20.763,4.978,0.199,59501.755,50189.894,20294.129,18574.298,2.28,1.179,1.04,824.975
2026-05-27T03:30:48Z,mock-node,default,mock-pod,app,167.974,77.015,20.173,4.15,0.227,51601.137,43574.867,18991.039,13269.43,2.289,0.935,0.968,804.223
2026-05-27T03:30:58Z,mock-node,default,mock-pod,app,160.497,90.822,16.877,4.213,0.231,47638.208,38552.924,17344.011,17099.376,2.141,0.919,0.742,1016.482
2026-05-27T03:31:08Z,mock-node,default,mock-pod,app,137.368,74.276,18.524,4.145,0.2,45845.94,32880.749,22045.836,13076.422,1.443,1.051,0.918,669.372
2026-05-27T03:31:18Z,mock-node,default,mock-pod,app,112.465,80.514,18.185,4.637,0.185,59493.689,46363.021,20942.727,16272.5,1.863,0.782,1.08,965.327
2026-05-27T03:31:28Z,mock-node,default,mock-pod,app,134.329,80.654,17.901,4.007,0.216,41855.891,48257.142,24998.936,15193.116,1.987,0.872,1.136,810.233
2026-05-27T03:31:38Z,mock-node,default,mock-pod,app,116.485,77.382,21.408,4.627,0.213,51862.149,48619.837,19702.959,17385.47,2.332,1.199,0.948,833.591
2026-05-27T03:31:48Z,mock-node,default,mock-pod,app,207.287,87.376,18.184,5.09,0.165,43603.234,37431.19,19149.42,17261.863,1.671,0.972,1.039,764.902
2026-05-27T03:31:58Z,mock-node,default,mock-pod,app,166.693,120.172,16.76,4.348,0.185,45921.678,36748.592,21266.282,18924.05,2.739,0.988,0.692,987.36
2026-05-27T03:32:08Z,mock-node,default,mock-pod,app,150.323,84.421,23.296,4.915,0.193,43443.582,45532.369,22535.472,13083.479,1.832,1.186,0.892,749.957
2026-05-27T03:32:18Z,mock-node,default,mock-pod,app,132.73,86.773,22.582,5.046,0.23,54510.014,27875.18,19956.236,14950.768,1.501,1.117,0.992,739.447
2026-05-27T03:32:28Z,mock-node,default,mock-pod,app,161.681,102.992,22.167,4.606,0.199,68370.899,32223.336,20217.415,15074.621,2.45,1.092,1.033,764.496
2026-05-27T03:32:38Z,mock-node,default,mock-pod,app,177.915,90.944,19.71,5.127,0.221,50285.602,41548.12,22387.915,13373.885,1.929,1.011,1.103,867.193
2026-05-27T03:32:48Z,mock-node,default,mock-pod,app,139.171,76.066,18.878,4.625,0.227,54773.761,40385.015,16765.709,12062.588,2.037,1.092,1.056,769.598
2026-05-27T03:32:58Z,mock-node,default,mock-pod,app,162.838,63.399,23.442,6.128,0.205,51801.717,38755.776,22685.247,12942.536,1.827,1.06,0.786,859.104
2026-05-27T03:33:08Z,mock-node,default,mock-pod,app,160.302,89.838,18.511,6.31,0.184,51160.024,44837.853,19958.006,17358.843,2.001,1.038,0.999,878.988
2026-05-27T03:33:18Z,mock-node,default,mock-pod,app,135.454,102.024,23.101,4.218,0.155,40048.77,35216.95,22067.805,15146.525,2.565,1.237,0.77,753.367
2026-05-27T03:33:28Z,mock-node,default,mock-pod,app,143.224,111.683,22.352,5.695,0.176,65228.678,33378.668,20086.156,12836.048,1.731,1.038,0.866,882.331
2026-05-27T03:33:38Z,mock-node,default,mock-pod,app,161.676,90.756,21.912,5.844,0.233,41463.063,43918.476,22678.75,14155.001,1.884,1.181,1.099,815.791
2026-05-27T03:33:48Z,mock-node,default,mock-pod,app,182.249,102.575,25.202,4.709,0.23,35123.404,36135.83,25009.746,12821.602,1.955,0.948,1.072,936.867
2026-05-27T03:33:58Z,mock-node,default,mock-pod,app,186.055,87.973,21.009,5.657,0.235,47913.538,48132.434,15687.232,15626.552,1.587,0.931,0.881,1012.58
2026-05-27T03:34:08Z,mock-node,default,mock-pod,app,187.626,100.506,20.485,3.535,0.149,51399.063,44378.361,21540.971,13364.492,1.768,1.081,1.341,887.507
2026-05-27T03:34:18Z,mock-node,default,mock-pod,app,149.151,88.504,21.326,5.232,0.157,61570.025,42733.91,21670.656,13987.034,2.332,1.152,0.891,923.25
2026-05-27T03:34:28Z,mock-node,default,mock-pod,app,133.986,65.104,22.514,4.256,0.183,42990.025,39560.375,18924.831,15360.431,2.141,1.245,1.068,861.029
2026-05-27T03:34:38Z,mock-node,default,mock-pod,app,161.037,100.975,22.701,5.216,0.165,42819.849,41721.867,19052.016,14079.606,1.844,0.892,1.164,893.876
2026-05-27T03:34:48Z,mock-node,default,mock-pod,app,121.459,92.558,19.947,4.654,0.231,52396.663,40443.85,17428.85,17138.808,2.074,1.042,0.897,979.218
2026-05-27T03:34:58Z,mock-node,default,mock-pod,app,80.419,71.253,15.018,4.033,0.169,46202.647,38006.83,20584.779,18043.358,2.169,1.019,0.977,845.373
2026-05-27T03:35:08Z,mock-node,default,mock-pod,app,168.146,80.122,25.247,4.99,0.226,31648.078,41147.652,18826.239,18064.918,2.304,1.048,1.094,762.899
2026-05-27T03:35:18Z,mock-node,default,mock-pod,app,129.667,105.433,16.398,4.607,0.165,42907.723,37537.203,22507.058,12817.876,2.22,0.721,0.875,696.017
2026-05-27T03:35:28Z,mock-node,default,mock-pod,app,164.96,107.835,13.067,5.054,0.249,50185.007,49862.977,23464.579,15641.596,1.579,0.901,1.232,693.589
2026-05-27T03:35:38Z,mock-node,default,mock-pod,app,125.662,83.889,23.792,5.079,0.154,45294.603,44053.842,23446.983,18431.53,2.154,1.07,0.855,732.524
2026-05-27T03:35:48Z,mock-node,default,mock-pod,app,119.355,88.082,21.217,5.035,0.172,54282.973,45503.739,23708.91,10154.446,1.276,0.837,1.081,923.522
2026-05-27T03:35:58Z,mock-node,default,mock-pod,app,166.405,90.519,20.75,4.816,0.18,42613.655,59011.895,19256.493,16253.244,2.164,1.134,0.993,911.868
2026-05-27T03:36:08Z,mock-node,default,mock-pod,app,194.925,81.416,18.27,4.254,0.189,40823.299,41984.347,22003.587,17724.379,2.386,0.944,1.029,704.914
2026-05-27T03:36:18Z,mock-node,default,mock-pod,app,151.443,91.267,21.5,4.956,0.168,57486.634,39195.654,15856.749,11161.473,2.204,0.734,1.101,981.056
2026-05-27T03:36:28Z,mock-node,default,mock-pod,app,161.988,100.947,21.705,4.554,0.207,36065.033,43703.81,21918.521,15335.021,2.324,0.975,0.745,969.236
2026-05-27T03:36:38Z,mock-node,default,mock-pod,app,152.248,81.775,18.454,4.727,0.206,40561.557,40660.824,18951.578,16462.449,1.905,1.095,0.869,842.553
2026-05-27T03:36:48Z,mock-node,default,mock-pod,app,143.302,104.315,21.118,5.76,0.186,45513.002,39831.355,16937.629,14394.379,2.376,0.84,0.916,809.492
2026-05-27T03:36:58Z,mock-node,default,mock-pod,app,186.456,118.551,18.358,4.656,0.208,45145.547,28222.228,21751.31,15835.145,2.085,1.081,1.028,725.465
2026-05-27T03:37:08Z,mock-node,default,mock-pod,app,164.058,89.571,20.498,4.188,0.203,49631.702,34909.523,17730.769,14047.767,2.003,0.907,0.837,808.717
2026-05-27T03:37:18Z,mock-node,default,mock-pod,app,122.969,94.302,17.451,4.853,0.233,33513.923,32054.894,18455.74,14674.385,1.74,0.86,0.908,680.442
